gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
WBGene00001519	Y40H4A.1a.2	Y40H4A.1a.2	Q9U7D5	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00001519	Y40H4A.1b.1	Y40H4A.1b.1	Q9U7D5	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00012741	Y40H4A.2.1	Y40H4A.2.1	Q9XW30	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00003982	R11H6.1.1	R11H6.1.1	O18000	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00003982	R11H6.1.2	R11H6.1.2	O18000	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00003982	R11H6.1.3	R11H6.1.3	O18000	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011250	R11H6.2.1	R11H6.2.1	O45719	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011250	R11H6.2.2	R11H6.2.2	O45719	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011251	R11H6.3a.1	R11H6.3a.1	H9G345	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011251	R11H6.3b.1	R11H6.3b.1	H9G344	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011251	R11H6.3c.1	R11H6.3c.1	H9G343	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011252	R11H6.4a.1	R11H6.4a.1	O18002	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011252	R11H6.4b.1	R11H6.4b.1	H2L2K3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011252	R11H6.4c.1	R11H6.4c.1	H2L2K2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011253	R11H6.5.1	R11H6.5.1	O62349	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00009650	F43D2.1.1	F43D2.1.1	O17869	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00009650	F43D2.1.2	F43D2.1.2	O17869	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00001986	F43D2.4a.1	F43D2.4a.1	G5EF85	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00001986	F43D2.4b.1	F43D2.4b.1	B5U8P6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044191	F43D2.6.1	F43D2.6.1	Q564S3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00009652	F43D2.3.1	F43D2.3.1	Q9XU58	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00045516	F43D2.7a.1	F43D2.7a.1	A0A3B1DQY8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00045516	F43D2.7b.1	F43D2.7b.1	A0A3B1E647	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008319	C54G10.1.1	C54G10.1.1	Q18842	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004337	C54G10.2a.1	C54G10.2a.1	Q18841	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004060	C54G10.3a.1	C54G10.3a.1	Q18843	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004060	C54G10.3b.1	C54G10.3b.1	F5GUC6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008320	C54G10.4a.1	C54G10.4a.1	Q18844	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008320	C54G10.4b.1	C54G10.4b.1	Q8I4M0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008320	C54G10.4b.2	C54G10.4b.2	Q8I4M0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008320	C54G10.4c.1	C54G10.4c.1	M1ZJU4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00005242	C47E8.2.1	C47E8.2.1	G5EBN3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008146	C47E8.9a.1	C47E8.9a.1	Q7JLG5	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008146	C47E8.9b.1	C47E8.9b.1	K8FDY5	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008141	C47E8.1.1	C47E8.1.1	Q18686	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008142	C47E8.3.1	C47E8.3.1	Q18687	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008143	C47E8.4a.1	C47E8.4a.1	Q18691	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00008143	C47E8.4a.2	C47E8.4a.2	Q18691	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00008143	C47E8.4b.1	C47E8.4b.1	Q18691	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00008143	C47E8.4c.1	C47E8.4c.1	Q18691	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00000915	C47E8.5.1	C47E8.5.1	Q18688	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00000915	C47E8.5.2	C47E8.5.2	Q18688	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00000915	C47E8.5.3	C47E8.5.3	Q18688	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00000915	C47E8.5.4	C47E8.5.4	Q18688	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00044180	C47E8.11.1	C47E8.11.1	Q564Z2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008144	C47E8.6.1	C47E8.6.1	Q18689	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006836	C47E8.7.1	C47E8.7.1	Q18685	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00006836	C47E8.7.2	C47E8.7.2	Q18685	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00008145	C47E8.8a.1	C47E8.8a.1	G5EEE4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008145	C47E8.8b.1	C47E8.8b.1	H2FLH6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008145	C47E8.8c.1	C47E8.8c.1	H2FLH7	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008145	C47E8.8d.1	C47E8.8d.1	K8ESG9	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00219318	R08A2.9.1	R08A2.9.1	H2FLM0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011134	R08A2.3.1	R08A2.3.1	Q9U393	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011136	R08A2.5a.1	R08A2.5a.1	Q9U394	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011136	R08A2.5b.1	R08A2.5b.1	L8E7Z4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011133	R08A2.2.1	R08A2.2.1	Q9U395	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011135	R08A2.4.1	R08A2.4.1	Q9U392	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011132	R08A2.1.1	R08A2.1.1	Q9U396	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011137	R08A2.7.1	R08A2.7.1	Q7YWU8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013046	Y50E8A.1.1	Y50E8A.1.1	Q9NAF6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013047	Y50E8A.2.1	Y50E8A.2.1	Q9NAF5	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00003861	Y50E8A.3.1	Y50E8A.3.1	Q9NAF4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006795	Y50E8A.4a.1	Y50E8A.4a.1	Q8I4C9	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006795	Y50E8A.4b.1	Y50E8A.4b.1	Q9U277	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006795	Y50E8A.4c.1	Y50E8A.4c.1	Q25AR8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013048	Y50E8A.5.1	Y50E8A.5.1	Q9NAF3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013049	Y50E8A.6.1	Y50E8A.6.1	Q9NAF2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013050	Y50E8A.7.1	Y50E8A.7.1	Q9U276	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044275	Y50E8A.17.1	Y50E8A.17.1	Q56VY1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00001817	Y50E8A.16.1	Y50E8A.16.1	Q9U275	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013052	Y50E8A.9a.1	Y50E8A.9a.1	Q9NAE9	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013052	Y50E8A.9b.1	Y50E8A.9b.1	L8E6X3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013052	Y50E8A.9c.1	Y50E8A.9c.1	L8E6J6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013053	Y50E8A.10.1	Y50E8A.10.1	Q9NAE8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013054	Y50E8A.11.1	Y50E8A.11.1	Q9NAE7	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013055	Y50E8A.12a.1	Y50E8A.12a.1	Q9NAE6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013055	Y50E8A.12b.1	Y50E8A.12b.1	D6VPB1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013055	Y50E8A.12c.1	Y50E8A.12c.1	H1UBJ4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3a.1	C48G7.3a.1	G5ECF0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3b.1	C48G7.3b.1	G5ECM3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3c.1	C48G7.3c.1	G5ECJ9	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3c.2	C48G7.3c.2	G5ECJ9	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3d.1	C48G7.3d.1	G5ED02	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3e.1	C48G7.3e.1	G5EGS2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3f.1	C48G7.3f.1	G5EDQ3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3g.1	C48G7.3g.1	G5EG71	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3h.1	C48G7.3h.1	G5EFE4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3i.1	C48G7.3i.1	G5EFI0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3j.1	C48G7.3j.1	G5EBS9	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3k.1	C48G7.3k.1	I7LFF0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3l.1	C48G7.3l.1	I7J4D1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008183	C48G7.3l.2	C48G7.3l.2	I7J4D1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00012291	W06A7.2a.1	W06A7.2a.1	Q23186	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00012291	W06A7.2b.1	W06A7.2b.1	Q23186	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00012293	W06A7.4a.1	W06A7.4a.1	Q23189	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00012293	W06A7.4b.1	W06A7.4b.1	H2L2D7	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00012294	W06A7.5.1	W06A7.5.1	Q23184	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3a.1	W06A7.3a.1	Q23187	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3a.2	W06A7.3a.2	Q23187	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3b.1	W06A7.3b.1	Q23188	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3c.1	W06A7.3c.1	G5ECZ2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3d.1	W06A7.3d.1	Q7JLB1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3e.1	W06A7.3e.1	Q7JLB0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3f.1	W06A7.3f.1	G5EDI2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3g.1	W06A7.3g.1	B5U8N2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3g.2	W06A7.3g.2	B5U8N2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004336	W06A7.3g.3	W06A7.3g.3	B5U8N2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013883	ZC412.1a.1	ZC412.1a.1	Q23305	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013883	ZC412.1b.1	ZC412.1b.1	M1ZJ67	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00001540	ZC412.2.1	ZC412.2.1	Q23310	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00013884	ZC412.3a.1	ZC412.3a.1	Q23307	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00013884	ZC412.3a.2	ZC412.3a.2	Q23307	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00013884	ZC412.3a.3	ZC412.3a.3	Q23307	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00013884	ZC412.3b.1	ZC412.3b.1	A0A1C3NSL5	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013884	ZC412.3b.2	ZC412.3b.2	A0A1C3NSL5	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013884	ZC412.3b.3	ZC412.3b.3	A0A1C3NSL5	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013886	ZC412.5.1	ZC412.5.1	Q23309	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00050943	ZC412.10.1	ZC412.10.1	A8WHT2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013887	ZC412.6.1	ZC412.6.1	G5EDP8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013889	ZC412.8.1	ZC412.8.1	G5EEF2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013888	ZC412.7.1	ZC412.7.1	G5EDJ8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00013890	ZC412.9.1	ZC412.9.1	G5EGK3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044274	H12D21.15.1	H12D21.15.1	G5EC79	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044272	H12D21.13.1	H12D21.13.1	G5EDP8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044272	H12D21.13.2	H12D21.13.2	G5EDP8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010379	H12D21.3.1	H12D21.3.1	G5EEF2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010377	H12D21.1.1	H12D21.1.1	G5EDJ8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010378	H12D21.2a.1	H12D21.2a.1	G5EGK3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010378	H12D21.2b.1	H12D21.2b.1	H2L2K1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044273	H12D21.14.1	H12D21.14.1	G5EC79	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044271	H12D21.12.1	H12D21.12.1	G5EDJ8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010380	H12D21.4.1	H12D21.4.1	Q9XTX2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010381	H12D21.5.1	H12D21.5.1	Q9XTW7	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010383	H12D21.7a.1	H12D21.7a.1	Q9XTW9	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010383	H12D21.7a.2	H12D21.7a.2	Q9XTW9	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010383	H12D21.7b.1	H12D21.7b.1	H9G340	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010383	H12D21.7c.1	H12D21.7c.1	H9G341	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010382	H12D21.6.1	H12D21.6.1	Q9XTW8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010386	H12D21.10a.1	H12D21.10a.1	Q9XTX0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010386	H12D21.10b.1	H12D21.10b.1	B5BM48	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010385	H12D21.9.1	H12D21.9.1	Q9XTW6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010385	H12D21.9.2	H12D21.9.2	Q9XTW6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00010387	H12D21.11.1	H12D21.11.1	G5EES0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00012364	W09D12.1a.1	W09D12.1a.1	Q23227	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00012364	W09D12.1b.1	W09D12.1b.1	A0A3B1E3U1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00005211	W09D12.3.1	W09D12.3.1	Q86GB8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00005212	W09D12.2.1	W09D12.2.1	Q23228	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044176	C30G7.2a.1	C30G7.2a.1	Q564Y4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044176	C30G7.2b.1	C30G7.2b.1	H2FLI3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044177	C30G7.3.1	C30G7.3.1	Q564Y3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044178	C30G7.4.1	C30G7.4.1	Q564Y2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044178	C30G7.4.2	C30G7.4.2	Q564Y2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00001852	C30G7.1.1	C30G7.1.1	Q18336	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00044179	C30G7.5.1	C30G7.5.1	Q564Y1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00206370	F02D8.9.1	F02D8.9.1	G5EFB8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008522	F02D8.5.1	F02D8.5.1	Q7YX51	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008520	F02D8.1.1	F02D8.1.1	Q19118	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00001701	F02D8.2.1	F02D8.2.1	Q19120	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006960	F02D8.3.1	F02D8.3.1	Q19119	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008521	F02D8.4.1	F02D8.4.1	G5EC96	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008521	F02D8.4.2	F02D8.4.2	G5EC96	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011318	T01C3.1.1	T01C3.1.1	Q22059	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011319	T01C3.2.1	T01C3.2.1	Q22056	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011320	T01C3.3.1	T01C3.3.1	Q22055	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011321	T01C3.4.1	T01C3.4.1	Q22060	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011322	T01C3.5.1	T01C3.5.1	Q22057	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011325	T01C3.11a.1	T01C3.11a.1	Q7YWW2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011325	T01C3.11a.2	T01C3.11a.2	Q7YWW2	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011325	T01C3.11b.1	T01C3.11b.1	F5GUD8	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004485	T01C3.6.1	T01C3.6.1	Q22054	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00004485	T01C3.6.2	T01C3.6.2	Q22054	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00001423	T01C3.7.1	T01C3.7.1	Q22053	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00001423	T01C3.7.2	T01C3.7.2	Q22053	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00011323	T01C3.8a.1	T01C3.8a.1	Q22061	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011323	T01C3.8b.1	T01C3.8b.1	E1B6U1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00011324	T01C3.9.1	T01C3.9.1	Q22058	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00003775	T01C3.10a.1	T01C3.10a.1	G5EEH3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00003775	T01C3.10b.1	T01C3.10b.1	E0AHC1	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008832	F14H8.1a.1	F14H8.1a.1	Q93485	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008832	F14H8.1b.1	F14H8.1b.1	B2D6P3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008832	F14H8.1c.1	F14H8.1c.1	G1K0Y0	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008833	F14H8.2.1	F14H8.2.1	Q93482	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008835	F14H8.5.1	F14H8.5.1	Q93483	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00008834	F14H8.4.1	F14H8.4.1	Q93484	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00000562	F14H8.6b.1	F14H8.6b.1	A8WI01	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00077582	F14H8.8.1	F14H8.8.1	B1Q269	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007714	C25D7.1.1	C25D7.1.1	Q9U3P3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004747	C25D7.3.1	C25D7.3.1	P34706	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00007716	C25D7.4a.1	C25D7.4a.1	B5U8N4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007716	C25D7.4b.1	C25D7.4b.1	B5U8N5	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007717	C25D7.5.1	C25D7.5.1	O17598	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00050940	C25D7.16.1	C25D7.16.1	A8WHY4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00003155	C25D7.6.1	C25D7.6.1	Q9XVR7	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007722	C25D7.15a.1	C25D7.15a.1	Q7YX91	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007722	C25D7.15b.1	C25D7.15b.1	E0AHC7	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00004308	C25D7.7.1	C25D7.7.1	O17599	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007719	C25D7.9.1	C25D7.9.1	O17600	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007718	C25D7.8.1	C25D7.8.1	Q9XVR6	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00007718	C25D7.8.2	C25D7.8.2	Q9XVR6	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00007720	C25D7.10.1	C25D7.10.1	O17602	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00001021	C01G10.12.1	C01G10.12.1	Q93171	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006808	C01G10.11a.1	C01G10.11a.1	Q7JL62	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006808	C01G10.11a.2	C01G10.11a.2	Q7JL62	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006808	C01G10.11b.1	C01G10.11b.1	Q7JL61	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006808	C01G10.11b.2	C01G10.11b.2	Q7JL61	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006808	C01G10.11c.1	C01G10.11c.1	E0AHC3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006808	C01G10.11d.1	C01G10.11d.1	E0AHC4	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006808	C01G10.11e.1	C01G10.11e.1	E0AHC5	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006808	C01G10.11f.1	C01G10.11f.1	E0AHC6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00006808	C01G10.11f.2	C01G10.11f.2	E0AHC6	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007237	C01G10.10a.1	C01G10.10a.1	Q93170	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00007236	C01G10.9.1	C01G10.9.1	Q93169	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00007236	C01G10.9.2	C01G10.9.2	Q93169	Uniprot/SWISSPROT	DEPENDENT	-	-	-
WBGene00007235	C01G10.8.1	C01G10.8.1	Q93168	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007235	C01G10.8.2	C01G10.8.2	Q93168	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007234	C01G10.7.1	C01G10.7.1	Q93167	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007234	C01G10.7.2	C01G10.7.2	Q93167	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007240	C01G10.15.1	C01G10.15.1	Q7YX84	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007233	C01G10.6.1	C01G10.6.1	Q93166	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00077583	C01G10.18.1	C01G10.18.1	B1Q267	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007232	C01G10.5.1	C01G10.5.1	Q93165	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007231	C01G10.4.1	C01G10.4.1	Q93164	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00044658	C01G10.17.1	C01G10.17.1	Q2XMZ3	Uniprot/SPTREMBL	DEPENDENT	-	-	-
WBGene00007241	C01G10.16.1	C01G10.16.1	Q7YX83	Uniprot/SPTREMBL	DEPENDENT	-	-	-
