gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
WBGene00041253	CBG22765.1	CBG22765.1	A8Y2U8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041252	CBG22764.1	CBG22764.1	A8Y2U6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041251	CBG22763.1	CBG22763.1	A8Y2U4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041250	CBG22762.1	CBG22762.1	A8Y2U3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041249	CBG22761.1	CBG22761.1	A8Y2U2	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
WBGene00041249	CBG22761.1	CBG22761.1	Q5GH14	Uniprot/SPTREMBL	SEQUENCE_MATCH	93	97	-
WBGene00041241	CBG22750.1	CBG22750.1	A8Y333	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041240	CBG22749.1	CBG22749.1	A8Y332	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041239	CBG22748.1	CBG22748.1	A8Y331	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041238	CBG22747.1	CBG22747.1	A8Y330	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041237	CBG22746.1	CBG22746.1	A8Y329	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041236	CBG22745.1	CBG22745.1	A8Y328	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089415	CBG28001.1	CBG28001.1	B6IM62	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041234	CBG22741.1	CBG22741.1	A8Y326	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041234	CBG22741.2	CBG22741.2	A8Y326	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041233	CBG22739.1	CBG22739.1	A8Y325	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089413	CBG27999.1	CBG27999.1	B6IM60	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041228	CBG22733.1	CBG22733.1	A8Y320	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041227	CBG22732.1	CBG22732.1	A8Y319	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041226	CBG22731.1	CBG22731.1	A8Y318	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041223	CBG22728.1	CBG22728.1	A8Y315	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041220	CBG22725.1	CBG22725.1	A8Y312	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041219	CBG22724.1	CBG22724.1	A8Y311	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089412	CBG27998.1	CBG27998.1	B6IM59	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089411	CBG27997a.1	CBG27997a.1	B6IM58	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041217	CBG22718.1	CBG22718.1	A8Y309	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041218	CBG22719.1	CBG22719.1	A8Y310	Uniprot/SPTREMBL	SEQUENCE_MATCH	96	99	-
WBGene00041216	CBG22717a.1	CBG22717a.1	A8Y307	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041216	CBG22717b.1	CBG22717b.1	A8Y307	Uniprot/SPTREMBL	SEQUENCE_MATCH	85	100	-
WBGene00041215	CBG22716.1	CBG22716.1	A8Y306	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041214	CBG22713.1	CBG22713.1	A8Y305	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041213	CBG22712.1	CBG22712.1	A8Y303	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041212	CBG22711.1	CBG22711.1	A8Y302	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041210	CBG22709.1	CBG22709.1	A8Y300	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089409	CBG27995.1	CBG27995.1	B6IM56	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041208	CBG22705.1	CBG22705.1	A8Y2Z7	Uniprot/SPTREMBL	SEQUENCE_MATCH	96	100	-
WBGene00041207	CBG22703.1	CBG22703.1	A8Y2Z6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	98	-
WBGene00041206	CBG22702a.1	CBG22702a.1	A8Y2Z4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041205	CBG22701.1	CBG22701.1	A8Y2Z3	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	96	-
WBGene00089408	CBG27994.1	CBG27994.1	B6IM55	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041202	CBG22695.1	CBG22695.1	A8Y2Z0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041201	CBG22694.1	CBG22694.1	A8Y2Y9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089406	CBG27992.1	CBG27992.1	B6IM53	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041200	CBG22692.1	CBG22692.1	A8Y2Y8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041199	CBG22691.1	CBG22691.1	A8Y2Y7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041198	CBG22690.1	CBG22690.1	A8Y2Y6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041197	CBG22688.1	CBG22688.1	A8Y2Y5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041197	CBG22688.2	CBG22688.2	A8Y2Y5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041194	CBG22684.1	CBG22684.1	A8Y2Y1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041193	CBG22683.1	CBG22683.1	A8Y2Y1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041191	CBG22681.1	CBG22681.1	A8Y2X9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041190	CBG22677.1	CBG22677.1	A8Y2X8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041189	CBG22676.1	CBG22676.1	A8Y2X7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00041188	CBG22674.1	CBG22674.1	A8Y2X6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089420	CBG28006.1	CBG28006.1	B6IG02	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089421	CBG28007a.1	CBG28007a.1	B6IG03	Uniprot/SPTREMBL	SEQUENCE_MATCH	78	98	-
WBGene00089422	CBG28008.1	CBG28008.1	B6IG04	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089423	CBG28009.1	CBG28009.1	B6IG05	Uniprot/SPTREMBL	SEQUENCE_MATCH	87	96	-
WBGene00027736	CBG05229.1	CBG05229.1	A8WZF6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027737	CBG05231.1	CBG05231.1	A8WZF7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027738	CBG05232.1	CBG05232.1	A8WZF8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027739	CBG05233.1	CBG05233.1	A8WZF9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027740	CBG05235.1	CBG05235.1	A8WZG0	Uniprot/SPTREMBL	SEQUENCE_MATCH	81	100	-
WBGene00027741	CBG05236.1	CBG05236.1	A8WZG1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027743	CBG05238.1	CBG05238.1	A8WZG3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027745	CBG05243.1	CBG05243.1	A8WZG5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027747	CBG05247.1	CBG05247.1	A8WZG7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027748	CBG05250.1	CBG05250.1	A8WZG8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	98	-
WBGene00027749	CBG05251.1	CBG05251.1	A8WZG9	Uniprot/SPTREMBL	SEQUENCE_MATCH	97	100	-
WBGene00027752	CBG05257a.1	CBG05257a.1	A8WZH2	Uniprot/SPTREMBL	SEQUENCE_MATCH	91	100	-
WBGene00027753	CBG05258.1	CBG05258.1	A8WZH3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027754	CBG05259.1	CBG05259.1	A8WZH4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027755	CBG05260.1	CBG05260.1	A8WZH5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027756	CBG05261.1	CBG05261.1	A8WZH6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027757	CBG05262.1	CBG05262.1	A8WZH7	Uniprot/SPTREMBL	SEQUENCE_MATCH	87	100	-
WBGene00089425	CBG28011.1	CBG28011.1	B6IG07	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089427	CBG28013.1	CBG28013.1	B6IG09	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027759	CBG05267.1	CBG05267.1	A8WZH9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027761	CBG05270.1	CBG05270.1	A8WZI1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027761	CBG05270.2	CBG05270.2	A8WZI1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027762	CBG05271.1	CBG05271.1	A8WZI2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027763	CBG05272.1	CBG05272.1	A8WZI3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027769	CBG05279.1	CBG05279.1	A8WZI9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027771	CBG05282.1	CBG05282.1	A8WZJ1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027772	CBG05283.1	CBG05283.1	A8WZJ2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027773	CBG05287.1	CBG05287.1	A8WZJ3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027774	CBG05288.1	CBG05288.1	A8WZJ4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027775	CBG05289.1	CBG05289.1	A8WZJ5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027776	CBG05290.1	CBG05290.1	A8WZJ6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027777	CBG05291.1	CBG05291.1	A8WZJ7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027778	CBG05292.1	CBG05292.1	A8WZJ8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027779	CBG05293.1	CBG05293.1	A8WZJ9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089433	CBG28019.1	CBG28019.1	B6IG15	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089434	CBG28020.1	CBG28020.1	B6IG16	Uniprot/SPTREMBL	SEQUENCE_MATCH	74	100	-
WBGene00089435	CBG28021.1	CBG28021.1	B6IG17	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027782	CBG05299.1	CBG05299.1	A8WZK2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089437	CBG28023.1	CBG28023.1	B6IG19	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089440	CBG28026.1	CBG28026.1	B6IG22	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027783	CBG05307.1	CBG05307.1	A8WZK3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089442	CBG28028.1	CBG28028.1	B6IG24	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027784	CBG05310.1	CBG05310.1	A8WZK4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089443	CBG28029.1	CBG28029.1	B6IG25	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089444	CBG28030.1	CBG28030.1	B6IG26	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027785	CBG05313.1	CBG05313.1	A8WZK5	Uniprot/SPTREMBL	SEQUENCE_MATCH	95	100	-
WBGene00027786	CBG05314.1	CBG05314.1	A8WKQ2	Uniprot/SPTREMBL	SEQUENCE_MATCH	73	100	-
WBGene00027786	CBG05314.1	CBG05314.1	A8WZK6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027786	CBG05314.1	CBG05314.1	A8WZK7	Uniprot/SPTREMBL	SEQUENCE_MATCH	78	100	-
WBGene00027787	CBG05315.1	CBG05315.1	A8WKQ2	Uniprot/SPTREMBL	SEQUENCE_MATCH	93	100	-
WBGene00027787	CBG05315.1	CBG05315.1	A8WZK7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027788	CBG05317.1	CBG05317.1	A8WZK8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027789	CBG05318.1	CBG05318.1	A8WZK9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027791	CBG05320.1	CBG05320.1	A8WZL1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027792	CBG05321.1	CBG05321.1	A8WZL2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027793	CBG05324.1	CBG05324.1	A8WZL3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027794	CBG05325.1	CBG05325.1	A8WZL4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089446	CBG28032.1	CBG28032.1	B6IG28	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027795	CBG05328.1	CBG05328.1	A8WZL5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027796	CBG05329.1	CBG05329.1	A8WZL6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027797	CBG05330.1	CBG05330.1	A8WZL7	Uniprot/SPTREMBL	SEQUENCE_MATCH	72	100	-
WBGene00027798	CBG05332.1	CBG05332.1	A8WZL8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089448	CBG28034.1	CBG28034.1	B6IG30	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027799	CBG05334a.1	CBG05334a.1	A8WZL9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027800	CBG05335.1	CBG05335.1	A8WZM0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027801	CBG05336.1	CBG05336.1	A8WZM1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027802	CBG05337.1	CBG05337.1	A8WZM2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	96	-
WBGene00027805	CBG05342.1	CBG05342.1	A8WZM5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027806	CBG05343.1	CBG05343.1	A8WZM6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027807	CBG05344.1	CBG05344.1	A8WZM7	Uniprot/SPTREMBL	SEQUENCE_MATCH	96	99	-
WBGene00027808	CBG05345.1	CBG05345.1	A8WZM8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00027810	CBG05347.1	CBG05347.1	A8WZN0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029735	CBG07796.1	CBG07796.1	A8X425	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029732	CBG07793.1	CBG07793.1	A8X428	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029731	CBG07791.1	CBG07791.1	A8X429	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029729	CBG07788.1	CBG07788.1	A8X431	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029728	CBG07786.1	CBG07786.1	A8X432	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029727	CBG07785a.1	CBG07785a.1	A8X433	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029727	CBG07785b.1	CBG07785b.1	A8X433	Uniprot/SPTREMBL	SEQUENCE_MATCH	97	100	-
WBGene00029726	CBG07784.1	CBG07784.1	A8X434	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029725	CBG07783.1	CBG07783.1	A8X435	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029724	CBG07781.1	CBG07781.1	A8X436	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029723	CBG07780.1	CBG07780.1	A8X437	Uniprot/SPTREMBL	SEQUENCE_MATCH	93	96	-
WBGene00029722	CBG07778.1	CBG07778.1	A8X438	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029721	CBG07777.1	CBG07777.1	A8X439	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029720	CBG07776.1	CBG07776.1	A8X440	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	100	-
WBGene00029719	CBG07774.1	CBG07774.1	A8X441	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029718	CBG07773.1	CBG07773.1	A8X442	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029717	CBG07772.1	CBG07772.1	A8X443	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029716	CBG07770.1	CBG07770.1	A8X444	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029715	CBG07769a.1	CBG07769a.1	A8X445	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029714	CBG07768.1	CBG07768.1	A8X446	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029713	CBG07767.1	CBG07767.1	A8X447	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029711	CBG07765.1	CBG07765.1	A8X449	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089450	CBG28036.1	CBG28036.1	B6IGM6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089452	CBG28038.1	CBG28038.1	B6IGM8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089453	CBG28039.1	CBG28039.1	B6IGM9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029710	CBG07761.1	CBG07761.1	A8X450	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	97	-
WBGene00029709	CBG07759a.1	CBG07759a.1	A8X451	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	99	-
WBGene00029708	CBG07758.1	CBG07758.1	A8X452	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029704	CBG07754.1	CBG07754.1	A8X456	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029702	CBG07750.1	CBG07750.1	A8X458	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029701	CBG07749.1	CBG07749.1	A8X459	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029700	CBG07748.1	CBG07748.1	A8X460	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029697	CBG07745.1	CBG07745.1	A8X463	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029696	CBG07744.1	CBG07744.1	A8X464	Uniprot/SPTREMBL	SEQUENCE_MATCH	89	98	-
WBGene00029695	CBG07742.1	CBG07742.1	A8X465	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029694	CBG07741.1	CBG07741.1	A8X466	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029693	CBG07740.1	CBG07740.1	A8X467	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	100	-
WBGene00029692	CBG07739.1	CBG07739.1	A8X468	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029690	CBG07736.1	CBG07736.1	A8X470	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029689	CBG07735.1	CBG07735.1	A8X471	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029688	CBG07734.1	CBG07734.1	A8X472	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	99	-
WBGene00029687	CBG07733.1	CBG07733.1	A8X473	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029686	CBG07732.1	CBG07732.1	A8X474	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029685	CBG07731.1	CBG07731.1	A8X475	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	99	-
WBGene00029684	CBG07730a.1	CBG07730a.1	A8X476	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029684	CBG07730b.1	CBG07730b.1	A8X476	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029683	CBG07728a.1	CBG07728a.1	A8X477	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	99	-
WBGene00029680	CBG07722b.1	CBG07722b.1	A8X480	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	95	-
WBGene00029679	CBG07717a.1	CBG07717a.1	A8X481	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
WBGene00029678	CBG07716.1	CBG07716.1	A8X482	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
WBGene00029677	CBG07714.1	CBG07714.1	Q61P40	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
WBGene00029676	CBG07713a.1	CBG07713a.1	A8X484	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	96	-
WBGene00029674	CBG07711.1	CBG07711.1	A8X486	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029672	CBG07708.1	CBG07708.1	A8X488	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029672	CBG07708.2	CBG07708.2	A8X488	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029672	CBG07708.3	CBG07708.3	A8X488	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029672	CBG07708.4	CBG07708.4	A8X488	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029672	CBG07708.5	CBG07708.5	A8X488	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029670	CBG07706a.1	CBG07706a.1	A8X490	Uniprot/SPTREMBL	SEQUENCE_MATCH	78	100	-
WBGene00029669	CBG07705.1	CBG07705.1	A8X491	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029668	CBG07704.1	CBG07704.1	A8X492	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029666	CBG07702.1	CBG07702.1	A8X494	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029664	CBG07699.1	CBG07699.1	A8X496	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029658	CBG07691.1	CBG07691.1	A8X4A2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	97	-
WBGene00029657	CBG07690.1	CBG07690.1	A8X4A3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	97	-
WBGene00029656	CBG07689.1	CBG07689.1	A8X4A4	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029655	CBG07688.1	CBG07688.1	A8X4A5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029654	CBG07687a.1	CBG07687a.1	A8X4A6	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029653	CBG07685.1	CBG07685.1	A8X4A7	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029652	CBG07684.1	CBG07684.1	A8X4A8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029651	CBG07681.1	CBG07681.1	A8X4A9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029650	CBG07680.1	CBG07680.1	A8X4B0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029648	CBG07676.1	CBG07676.1	A8X4B2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029647	CBG07674a.1	CBG07674a.1	A8X4B3	Uniprot/SPTREMBL	SEQUENCE_MATCH	98	99	-
WBGene00029647	CBG07674c.1	CBG07674c.1	A8X4B3	Uniprot/SPTREMBL	SEQUENCE_MATCH	95	99	-
WBGene00029645	CBG07671.1	CBG07671.1	A8X4B5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029644	CBG07670.1	CBG07670.1	A8X4B6	Uniprot/SPTREMBL	SEQUENCE_MATCH	99	95	-
WBGene00029642	CBG07668.1	CBG07668.1	A8X4B8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029640	CBG07666.1	CBG07666.1	A8X4C0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029639	CBG07665.1	CBG07665.1	A8X4C1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029638	CBG07663.1	CBG07663.1	A8X4C2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029637	CBG07662.1	CBG07662.1	A8X4C3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00089459	CBG28045.1	CBG28045.1	B6IGN5	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029632	CBG07655.1	CBG07655.1	A8X4C8	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029631	CBG07654.1	CBG07654.1	A8X4C9	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029630	CBG07653.1	CBG07653.1	A8X4D0	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029629	CBG07652.1	CBG07652.1	A8X4D1	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029628	CBG07651.1	CBG07651.1	A8X4D2	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
WBGene00029627	CBG07650.1	CBG07650.1	A8X4D3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	98	-
