	xref_x	go_term_x	path_x	xref_y	go_term_y	path_y	p1	p2	brain_x	kidney_x	liver_x	brain_y	kidney_y	liver_y	type	sc_sim	yc_sim	p_corr	r_sim
142	C0H5Y5	GO:0002020,GO:0005123,GO:0044877	GO:0002020,GO:0003674,GO:0005102,GO:0005123,GO:0005126,GO:0005488,GO:0005515,GO:0019899,GO:0032813,GO:0044877	O35732	GO:0005515,GO:0016504	GO:0003674,GO:0005488,GO:0005515,GO:0008047,GO:0016504,GO:0030234,GO:0061134,GO:0098772	ENSRNOG00000012473	ENSMUSG00000026031	8.635263333333334	28.990966666666665	12.661066666666667	9.486553333333333	51.33753333333333	32.64606666666666	ortholog	0.11748941730376475	0.030194977551662117	1.0	0.9352968458054771
144	P63055	GO:0003723,GO:0005516	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005515,GO:0005516,GO:0097159,GO:1901363	P63054	GO:0005516	GO:0003674,GO:0005488,GO:0005515,GO:0005516	ENSRNOG00000001628	ENSMUSG00000090223	684.7643333333334	1.0837673333333335	1.7832533333333334	633.4219999999998	0.6787566666666667	4.143933333333332e-43	ortholog	0.690712328981963	0.5700920836788645	-1.0	0.08349358974358978
145	Q8JZQ9	GO:0003743,GO:0005515	GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005515,GO:0008135,GO:0045182,GO:0090079,GO:0097159,GO:1901363	Q4G061	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSMUSG00000056076	ENSRNOG00000001253	32.30893333333333	44.17676666666667	34.3918	35.923566666666666	59.74406666666667	27.019566666666666	ortholog	0.6666666666666666	0.10384613210954297	1.0	0.9425259528263821
146	D4AA63	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q9QZM0	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000003099	ENSMUSG00000050148	77.74856666666666	17.8997	7.756529999999999	82.30223333333333	14.669633333333332	10.588096666666667	ortholog	1.0	1.0	1.0	0.8847184655476922
147	P35411	GO:0004950,GO:0016495	GO:0001637,GO:0001653,GO:0003674,GO:0004888,GO:0004896,GO:0004930,GO:0004950,GO:0008528,GO:0016495,GO:0038023,GO:0060089,GO:0140375	Q9Z0D9	GO:0004896,GO:0004930,GO:0019960	GO:0003674,GO:0004888,GO:0004896,GO:0004930,GO:0005488,GO:0005515,GO:0019955,GO:0019956,GO:0019960,GO:0038023,GO:0060089,GO:0140375	ENSRNOG00000018509	ENSMUSG00000052336	19.58483333333333	4.174236666666666	0.5573063333333333	12.721800000000002	1.041845	0.099267	ortholog	0.0	0.4770781325661805	1.0	0.8197465824969346
148	Q9R0I6	GO:0002020,GO:0005515,GO:0097110	GO:0002020,GO:0003674,GO:0005488,GO:0005515,GO:0019899,GO:0097110	Q60989	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000006967	ENSMUSG00000025860	13.9896	17.7668	21.031966666666666	21.303733333333327	15.076233333333333	22.0764	ortholog	0.5740491668609741	0.04146141726557839	1.0	0.9697659282993278
149	O35566	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q9QZA6	GO:0005178	GO:0003674,GO:0005102,GO:0005178,GO:0005488,GO:0005515,GO:0044877,GO:0050839	ENSMUSG00000025510	ENSRNOG00000019215	11.922233333333333	44.92396666666667	19.931633333333334	33.43573333333333	86.86189999999998	31.246966666666665	ortholog	0.1556601817117286	0.04534004585773832	1.0	0.9956355190927189
151	B1AXD8	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q25C79	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSMUSG00000028291	ENSRNOG00000008288	37.3905	23.5099	11.169466666666667	46.846	29.8653	11.891466666666664	ortholog	1.0	1.0	1.0	0.9751956753052353
152	Q99PI8	GO:0005515,GO:0008201,GO:0035374,GO:0038131	GO:0003674,GO:0004888,GO:0005488,GO:0005515,GO:0005539,GO:0008201,GO:0035374,GO:0038023,GO:0038131,GO:0043167,GO:0043168,GO:0060089,GO:0097367,GO:1901681	Q99M75	GO:0005515,GO:0038023,GO:0044877	GO:0003674,GO:0005488,GO:0005515,GO:0038023,GO:0044877,GO:0060089	ENSMUSG00000043811	ENSRNOG00000030920	31.5971	1.9215766666666665	0.013929133333333336	53.41066666666666	1.7266333333333332	0.0	ortholog	0.46898332798165787	0.22629091390288336	1.0	0.8238936155001073
153	P62869	GO:0005515	GO:0003674,GO:0005488,GO:0005515	P62870	GO:0003713,GO:0004842,GO:0044877	GO:0003674,GO:0003712,GO:0003713,GO:0003824,GO:0004842,GO:0005488,GO:0016740,GO:0019787,GO:0044877,GO:0098772,GO:0140096,GO:0140110	ENSMUSG00000055839	ENSRNOG00000004814	149.08633333333333	140.16733333333332	79.79483333333333	176.41433333333333	188.054	118.547	ortholog	0.07786704470594161	0.05432913681697116	1.0	0.9880367585630743
154	P00375	GO:0004146	GO:0003674,GO:0003824,GO:0004146,GO:0016491,GO:0016645,GO:0016646	Q920D2	GO:0004146,GO:0050661,GO:0051871	GO:0000166,GO:0003674,GO:0003824,GO:0004146,GO:0005488,GO:0016491,GO:0016645,GO:0016646,GO:0031406,GO:0033218,GO:0036094,GO:0043167,GO:0043168,GO:0043177,GO:0050661,GO:0051871,GO:0072341,GO:0097159,GO:1901265,GO:1901363	ENSMUSG00000021707	ENSRNOG00000013521	0.943612	12.338133333333333	6.452680000000001	2.0633700000000004	9.207046666666667	9.054426666666666	ortholog	0.5	0.18725287820846537	1.0	0.8616751691195605
155	Q9Z1H9	GO:0005080	GO:0003674,GO:0005080,GO:0005488,GO:0005515,GO:0019899,GO:0019900,GO:0019901	Q91VJ2	GO:0005080,GO:0005515	GO:0003674,GO:0005080,GO:0005488,GO:0005515,GO:0019899,GO:0019900,GO:0019901	ENSRNOG00000017914	ENSMUSG00000037060	23.407233333333334	18.195766666666664	17.323999999999998	9.932793333333334	5.262600000000001	0.5496526666666668	ortholog	0.7113388213539418	1.0	1.0	0.7670805534964171
156	P70424	GO:0005515	GO:0003674,GO:0005488,GO:0005515	G3V6K6	GO:0004713,GO:0005006,GO:0005102,GO:0005178,GO:0005515,GO:0005516,GO:0019901,GO:0031625,GO:0044877,GO:0048408	GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0004714,GO:0004888,GO:0005006,GO:0005102,GO:0005178,GO:0005488,GO:0005515,GO:0005516,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0019838,GO:0019899,GO:0019900,GO:0019901,GO:0031625,GO:0038023,GO:0042562,GO:0044389,GO:0044877,GO:0048408,GO:0050839,GO:0060089,GO:0140096	ENSMUSG00000062312	ENSRNOG00000004332	0.7034549999999999	16.479833333333332	0.5123073333333333	3.167843333333334	3.3905133333333333	58.55860000000001	ortholog	0.2930104966422816	0.0119666981367762	-1.0	0.062415241351535755
157	P47861	GO:0005544,GO:0019905,GO:0030276	GO:0000149,GO:0003674,GO:0005488,GO:0005515,GO:0005543,GO:0005544,GO:0008289,GO:0019905,GO:0030276,GO:0043167,GO:0043168	Q9R0N5	GO:0000149,GO:0001786,GO:0005509,GO:0005544,GO:0005546,GO:0046982	GO:0000149,GO:0001786,GO:0003674,GO:0005488,GO:0005509,GO:0005515,GO:0005543,GO:0005544,GO:0005546,GO:0008289,GO:0035091,GO:0043167,GO:0043168,GO:0043169,GO:0046872,GO:0046982,GO:0046983,GO:0072341,GO:1901981,GO:1902936	ENSRNOG00000018217	ENSMUSG00000004961	131.01066666666665	1.042093	0.10017693333333333	71.58903333333333	0.10997	0.0	ortholog	0.6511466519177262	0.571702520644271	1.0	0.6898632341110219
158	Q769K2	GO:0004620	GO:0003674,GO:0003824,GO:0004620,GO:0016298,GO:0016787,GO:0016788	Q8BH82	GO:0070290	GO:0003674,GO:0003824,GO:0004620,GO:0008081,GO:0016298,GO:0016787,GO:0016788,GO:0042578,GO:0070290	ENSRNOG00000011363	ENSMUSG00000044968	6.797673333333332	5.53701	3.06701	5.447446666666668	2.834936666666666	0.3792446666666667	ortholog	0.7097101707953674	0.4828806682250072	1.0	0.8784761151047507
159	P0CAX5	GO:0005515,GO:0035255	GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0035254,GO:0035255	Q99J31	GO:0003779,GO:0005096,GO:0005515	GO:0003674,GO:0003779,GO:0005096,GO:0005488,GO:0005515,GO:0008047,GO:0008092,GO:0030234,GO:0030695,GO:0060589,GO:0098772	ENSRNOG00000026573	ENSMUSG00000031214	16.461299999999998	4.263566666666667	1.3039333333333334	15.635566666666668	2.103346666666667	1.3043743333333333	ortholog	0.4645245010580467	0.31625114390516573	1.0	0.8723795428003189
160	P04642	GO:0004457,GO:0004459,GO:0005515,GO:0019900,GO:0042802,GO:0051287	GO:0000166,GO:0003674,GO:0003824,GO:0004457,GO:0004459,GO:0005488,GO:0005515,GO:0016491,GO:0016614,GO:0016616,GO:0019899,GO:0019900,GO:0036094,GO:0042802,GO:0051287,GO:0097159,GO:1901265,GO:1901363	P06151	GO:0004457,GO:0004459,GO:0005515	GO:0003674,GO:0003824,GO:0004457,GO:0004459,GO:0005488,GO:0005515,GO:0016491,GO:0016614,GO:0016616	ENSRNOG00000013009	ENSMUSG00000063229	207.39333333333332	135.87866666666665	542.0963333333334	144.872	347.04966666666667	343.4903333333333	ortholog	0.7363310048523655	0.31420309554552805	-1.0	0.9667166807764407
161	P28648	GO:0005515,GO:0044877	GO:0003674,GO:0005488,GO:0005515,GO:0044877	P41731	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000007650	ENSMUSG00000025351	89.87129999999998	917.4266666666667	90.2075	32.43526666666667	424.669	2.0772133333333334	ortholog	0.718578029803961	0.13736978856556614	1.0	0.5614422121554032
163	P11506	GO:0005388,GO:0005524,GO:0030165,GO:0035254	GO:0000166,GO:0003674,GO:0005102,GO:0005215,GO:0005388,GO:0005488,GO:0005515,GO:0005524,GO:0008324,GO:0015075,GO:0015085,GO:0015318,GO:0015399,GO:0015662,GO:0017076,GO:0019829,GO:0019904,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030165,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035254,GO:0035639,GO:0036094,GO:0042625,GO:0042626,GO:0043167,GO:0043168,GO:0046873,GO:0072509,GO:0097159,GO:0097367,GO:1901265,GO:1901363	G5E829	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000030269	ENSMUSG00000019943	139.429	0.7523376666666666	6.9791300000000005	149.27666666666667	15.9572	8.174243333333335	ortholog	0.11039381931734046	0.014721231332274543	-1.0	0.4609612358671049
165	A2AH22	GO:0005515	GO:0003674,GO:0005488,GO:0005515	A0A0G2KA17	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSMUSG00000040506	ENSRNOG00000017422	29.15953333333333	25.1098	16.760133333333332	16.115866666666665	10.665776666666666	5.2490033333333335	ortholog	1.0	1.0	1.0	0.9896103896103896
166	B1WC34	GO:0044877	GO:0003674,GO:0005488,GO:0044877	O08795	GO:0003723,GO:0005509,GO:0005515	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005509,GO:0005515,GO:0043167,GO:0043169,GO:0046872,GO:0097159,GO:1901363	ENSRNOG00000013360	ENSMUSG00000003402	84.19583333333333	101.10966666666668	63.94886666666668	32.98556666666667	58.73176666666666	51.38383333333334	ortholog	0.12065500958483688	0.23754975007741885	1.0	0.9751845677542272
167	Q8QZS3	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q76JQ2	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSMUSG00000032633	ENSRNOG00000003302	17.926000000000005	14.849966666666667	11.538200000000002	22.955866666666665	22.324766666666665	9.26214	ortholog	1.0	1.0	1.0	0.874261579370143
168	Q56A27	GO:0000340	GO:0000339,GO:0000340,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0097159,GO:1901363	Q3UYV9	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000023605	ENSMUSG00000028330	27.20663333333333	42.13093333333333	10.19813	22.28873333333333	15.9195	8.706506666666666	ortholog	0.07790308872704986	0.05471962737275904	1.0	0.849998257067591
169	P54921	GO:0000149,GO:0005515,GO:0019905,GO:0044877	GO:0000149,GO:0003674,GO:0005488,GO:0005515,GO:0019905,GO:0044877	Q9DB05	GO:0005515,GO:0019905	GO:0000149,GO:0003674,GO:0005488,GO:0005515,GO:0019905	ENSRNOG00000001494	ENSMUSG00000006024	158.52733333333333	78.7676	41.434900000000006	144.05766666666668	68.2446	43.5183	ortholog	0.85148363050096	0.6829289346531218	1.0	0.98308730476938
170	Q91WL5	GO:0018685,GO:0052869	GO:0003674,GO:0003824,GO:0004497,GO:0016491,GO:0016705,GO:0016713,GO:0018685,GO:0052869	P24464	GO:0004497,GO:0120250	GO:0003674,GO:0003824,GO:0004497,GO:0016491,GO:0016705,GO:0120250	ENSMUSG00000066071	ENSRNOG00000008842	0.092343	39.1436	84.9364	0.165528	172.53866666666667	0.17220320000000003	ortholog	0.6509423220668984	0.49193110317318767	-1.0	0.19551060855408675
171	P17945	GO:0008083,GO:0044877	GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0008083,GO:0030545,GO:0030546,GO:0044877,GO:0048018,GO:0098772	Q08048	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000007027	ENSMUSG00000028864	2.586516666666667	6.074036666666667	9.260710000000001	1.5563933333333333	0.7382893333333334	4.472193333333333	ortholog	0.15238448217151648	0.04808775749083616	1.0	0.7486848258124853
172	Q9Z252	GO:0005515,GO:0030165	GO:0003674,GO:0005488,GO:0005515,GO:0019904,GO:0030165	O88951	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000020746	ENSMUSG00000003872	62.5023	0.12981433333333334	0.0	60.90633333333333	1.6261686666666666	0.10412966666666666	ortholog	0.7153792473016285	0.07882880255356484	1.0	0.6196990424076607
173	Q8CBD1	GO:0003713,GO:0003714,GO:0005102,GO:0005515,GO:0042826,GO:0042974,GO:0046965	GO:0003674,GO:0003712,GO:0003713,GO:0003714,GO:0005102,GO:0005488,GO:0005515,GO:0008134,GO:0016922,GO:0019899,GO:0035257,GO:0042826,GO:0042974,GO:0046965,GO:0051427,GO:0061629,GO:0098772,GO:0140110,GO:0140297	G3V672	GO:0030331	GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0008134,GO:0016922,GO:0030331,GO:0035257,GO:0035258,GO:0051427,GO:0061629,GO:0140297	ENSMUSG00000048490	ENSRNOG00000001585	7.498663333333332	8.625576666666666	3.099296666666666	7.324016666666666	11.23625	6.563726666666668	ortholog	0.40968730007865106	0.5865256737292446	1.0	0.9234633569739952
175	P14873	GO:0005515,GO:0005519	GO:0003674,GO:0005488,GO:0005515,GO:0005519,GO:0008092	P15205	GO:0003779,GO:0005515,GO:0005543,GO:0008017,GO:0044877	GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005543,GO:0008017,GO:0008092,GO:0008289,GO:0015631,GO:0043167,GO:0043168,GO:0044877	ENSMUSG00000052727	ENSRNOG00000017428	121.87600000000002	0.9513073333333332	0.13855770000000003	202.31333333333333	1.0386316666666666	0.132938	ortholog	0.5524384291272644	0.3775712516240448	1.0	0.95693013434303
176	P70351	GO:0003677,GO:0003714,GO:0005515,GO:0031493,GO:0046976	GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003712,GO:0003714,GO:0003824,GO:0005488,GO:0005515,GO:0008168,GO:0008170,GO:0008276,GO:0008757,GO:0016278,GO:0016279,GO:0016740,GO:0016741,GO:0018024,GO:0031491,GO:0031493,GO:0042054,GO:0042393,GO:0044877,GO:0046976,GO:0097159,GO:0098772,GO:0140096,GO:0140110,GO:1901363	F1LZH3	GO:0003682	GO:0003674,GO:0003682,GO:0005488	ENSMUSG00000006920	ENSRNOG00000020336	23.02393333333333	20.0581	5.772236666666667	28.53373333333333	29.70673333333333	4.992143333333334	ortholog	0.25688825459751147	0.16148744166136908	1.0	0.907069917428055
177	Q9CR68	GO:0005515	GO:0003674,GO:0005488,GO:0005515	P20788	GO:0008121,GO:0044877	GO:0003674,GO:0003824,GO:0005488,GO:0008121,GO:0009055,GO:0016491,GO:0016679,GO:0016681,GO:0044877	ENSMUSG00000038462	ENSRNOG00000018281	64.20373333333333	225.24033333333333	118.02533333333334	83.6329	335.27	113.46366666666664	ortholog	0.10382272627458881	0.049803433352430426	1.0	0.9734369280191251
178	D3ZCF5	GO:0005515	GO:0003674,GO:0005488,GO:0005515	A2A5Z6	GO:0005515,GO:0061630	GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0016740,GO:0019787,GO:0061630,GO:0061659,GO:0140096	ENSRNOG00000000999	ENSMUSG00000018363	16.569733333333332	8.300836666666667	3.5474300000000003	8.777503333333334	16.783633333333334	12.787466666666667	ortholog	0.6666666666666666	0.0818048344737472	1.0	0.9262239422854249
179	O88907	GO:0005515,GO:0008134,GO:0031625	GO:0003674,GO:0005488,GO:0005515,GO:0008134,GO:0019899,GO:0031625,GO:0044389	G3V9T0	GO:0005515,GO:0008022,GO:0019789,GO:0019904	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0008022,GO:0016740,GO:0019787,GO:0019789,GO:0019904,GO:0140096	ENSMUSG00000032405	ENSRNOG00000034272	13.614966666666666	8.394856666666668	4.5348000000000015	15.518866666666668	11.836533333333335	6.973936666666668	ortholog	0.39624489092867804	0.28894570730698066	1.0	0.9847814342693595
180	P41438	GO:0008517,GO:0015350,GO:0140360	GO:0000295,GO:0001409,GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005346,GO:0008509,GO:0008514,GO:0008517,GO:0015075,GO:0015215,GO:0015216,GO:0015318,GO:0015350,GO:0015605,GO:0015932,GO:0022857,GO:0042887,GO:0042910,GO:0046943,GO:0072349,GO:0090482,GO:0140360,GO:1901505	Q62866	GO:0005542,GO:0008514,GO:0008517,GO:0008518,GO:0015350	GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005488,GO:0005542,GO:0008509,GO:0008514,GO:0008517,GO:0008518,GO:0015075,GO:0015291,GO:0015297,GO:0015301,GO:0015318,GO:0015350,GO:0019842,GO:0022804,GO:0022853,GO:0022857,GO:0031406,GO:0033218,GO:0036094,GO:0042887,GO:0042910,GO:0043167,GO:0043168,GO:0043177,GO:0046943,GO:0072341,GO:0072349,GO:0090482,GO:0097159,GO:0140323,GO:1901363	ENSMUSG00000001436	ENSRNOG00000001232	11.277733333333332	53.3205	6.879246666666668	5.71172	70.04526666666665	3.8745966666666662	ortholog	0.06894987288826512	0.1123210293719018	1.0	0.9097801853592027
182	P16015	GO:0016151	GO:0003674,GO:0005488,GO:0016151,GO:0043167,GO:0043169,GO:0046872,GO:0046914	P14141	GO:0004089,GO:0016791	GO:0003674,GO:0003824,GO:0004089,GO:0016787,GO:0016788,GO:0016791,GO:0016829,GO:0016835,GO:0016836,GO:0042578	ENSMUSG00000027559	ENSRNOG00000010079	0.8558343333333333	45.58000000000001	1079.6736666666668	2.4097296666666668	26.4112	2380.9266666666667	ortholog	0.0	0.28746599251448757	1.0	0.938933399802965
183	Q99MI7	GO:0016922,GO:0019781,GO:0044877	GO:0003674,GO:0003824,GO:0005102,GO:0005488,GO:0005515,GO:0008134,GO:0008641,GO:0016874,GO:0016877,GO:0016922,GO:0019781,GO:0035257,GO:0044877,GO:0051427,GO:0061629,GO:0140297	Q8C878	GO:0005515,GO:0019781	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0008641,GO:0016874,GO:0016877,GO:0019781	ENSRNOG00000006221	ENSMUSG00000030061	28.70166666666667	23.178366666666665	11.065856666666667	27.3698	16.6694	11.9021	ortholog	0.49192678234482246	0.4144714616078238	1.0	0.9025445129533014
184	Q02353	GO:0015016,GO:0102140	GO:0003674,GO:0003824,GO:0008146,GO:0015016,GO:0016740,GO:0016782,GO:0016787,GO:0016788,GO:0019213,GO:0034483,GO:0052689,GO:0102140	Q3UHN9	GO:0005515,GO:0008146,GO:0015016,GO:0019213	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0008146,GO:0015016,GO:0016740,GO:0016782,GO:0016787,GO:0019213,GO:0034483	ENSRNOG00000019014	ENSMUSG00000054008	17.44066666666667	32.73753333333333	31.953600000000005	19.757233333333332	31.12193333333333	39.300033333333346	ortholog	0.7050356037514494	0.8265860669940877	-1.0	0.9780081476878268
185	P53351	GO:0004674	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0140096	Q9R012	GO:0004674,GO:0005515,GO:0044877	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0044877,GO:0140096	ENSMUSG00000021701	ENSRNOG00000011951	58.73929999999999	4.97687	3.791066666666667	83.36513333333333	3.242493333333333	15.717733333333333	ortholog	0.5	0.5845066371300298	-1.0	0.685605799894464
186	F1MAF1	GO:0031072,GO:0097677,GO:0098847,GO:1990841	GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003697,GO:0005488,GO:0005515,GO:0031072,GO:0043565,GO:0097159,GO:0097677,GO:0098847,GO:1901363,GO:1990841	P38532	GO:0000978,GO:0003677,GO:0003682,GO:0043565	GO:0000976,GO:0000977,GO:0000978,GO:0000987,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003690,GO:0005488,GO:0043565,GO:0097159,GO:1901363,GO:1990837	ENSRNOG00000021732	ENSMUSG00000022556	22.57653333333333	14.878233333333334	6.912933333333332	18.81513333333333	12.574566666666668	6.622220000000001	ortholog	0.4728171716888962	0.3684062380265797	1.0	0.9481182097964329
187	Q9WU70	GO:0017075	GO:0000149,GO:0003674,GO:0005488,GO:0005515,GO:0017075,GO:0019905	Q5DQR4	GO:0019905	GO:0000149,GO:0003674,GO:0005488,GO:0005515,GO:0019905	ENSRNOG00000013351	ENSMUSG00000022829	34.859033333333336	16.317633333333333	3.217226666666667	18.017766666666667	3.95254	0.10706703333333334	ortholog	0.920784929363682	0.8531987315751404	1.0	0.7880461462935691
188	Q03336	GO:0004341,GO:0005509	GO:0003674,GO:0003824,GO:0004341,GO:0005488,GO:0005509,GO:0016787,GO:0016788,GO:0043167,GO:0043169,GO:0046872,GO:0052689	Q64374	GO:0004341	GO:0003674,GO:0003824,GO:0004341,GO:0016787,GO:0016788,GO:0052689	ENSRNOG00000007949	ENSMUSG00000023070	0.3781063333333334	258.332	489.585	0.39112033333333335	3.8594	480.6963333333335	ortholog	0.6666666666666666	0.6743339750909197	1.0	0.47183387996263537
190	Q61029	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q62733	GO:0005515,GO:0005521	GO:0003674,GO:0005488,GO:0005515,GO:0005521	ENSMUSG00000019961	ENSRNOG00000008797	11.971033333333333	19.266	15.740900000000002	17.551066666666667	29.6307	19.423166666666663	ortholog	0.7057321206204629	0.06224566358776107	1.0	0.9470690611915452
191	Q6GQT6	GO:0005515,GO:0015485	GO:0003674,GO:0005488,GO:0005496,GO:0005515,GO:0008289,GO:0015485,GO:0032934,GO:0036094,GO:0043178,GO:0097159	A2RRU4	GO:0044877	GO:0003674,GO:0005488,GO:0044877	ENSMUSG00000032485	ENSRNOG00000020853	37.27976666666667	35.102266666666665	52.07186666666666	44.2407	19.840033333333334	21.037966666666666	ortholog	0.12343340470309765	0.19150737268450335	1.0	0.9907628650449705
192	P52793	GO:0005515,GO:0046875	GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0046875	P97553	GO:0046875	GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0046875	ENSMUSG00000027954	ENSRNOG00000020573	2.19499	13.144233333333332	17.720466666666667	4.323906666666666	13.557233333333334	43.48933333333333	ortholog	0.7096173372282872	1.0	1.0	0.9003418492696857
193	Q9DBM2	GO:0003857	GO:0003674,GO:0003824,GO:0003857,GO:0016491,GO:0016614,GO:0016616	P07896	GO:0003857,GO:0004165,GO:0004300,GO:0016863,GO:0019899	GO:0003674,GO:0003824,GO:0003857,GO:0004165,GO:0004300,GO:0005488,GO:0005515,GO:0016491,GO:0016614,GO:0016616,GO:0016829,GO:0016835,GO:0016836,GO:0016853,GO:0016860,GO:0016863,GO:0019899	ENSMUSG00000022853	ENSRNOG00000001770	1.3323	225.38166666666663	94.24243333333334	1.7216599999999997	69.98956666666668	134.786	ortholog	0.4044050364203278	0.2672185317445682	-1.0	0.9159057515545841
194	Q60613	GO:0001609,GO:0005515	GO:0001609,GO:0003674,GO:0004888,GO:0004930,GO:0005488,GO:0005515,GO:0038023,GO:0060089	P30543	GO:0001609,GO:0005515,GO:0031802,GO:0044877,GO:0051393	GO:0001609,GO:0001664,GO:0003674,GO:0004888,GO:0004930,GO:0005102,GO:0005488,GO:0005515,GO:0008092,GO:0031802,GO:0035254,GO:0035256,GO:0038023,GO:0042805,GO:0044877,GO:0051393,GO:0060089	ENSMUSG00000020178	ENSRNOG00000001302	24.29393333333333	1.4024603333333332	0.683488	18.343543333333333	2.6096833333333334	3.27632	ortholog	0.3405154385178121	0.1753855002514363	-1.0	0.8908383309940028
196	Q9QYY0	GO:0005515	GO:0003674,GO:0005488,GO:0005515	D3ZAL7	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSMUSG00000031714	ENSRNOG00000017879	9.460223333333332	11.439133333333332	4.534353333333334	16.165333333333333	16.890433333333334	5.0981966666666665	ortholog	1.0	1.0	1.0	0.9266383143243765
198	Q99MK9	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q5FAQ9	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSMUSG00000010067	ENSRNOG00000021548	8.548056666666668	11.703433333333333	3.648676666666667	7.660279999999998	10.894589999999999	4.073923333333333	ortholog	1.0	1.0	1.0	0.9718680458758222
201	O88996	GO:0005515,GO:0044877,GO:0051400	GO:0003674,GO:0005488,GO:0005515,GO:0019904,GO:0044877,GO:0051400	P70345	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000015732	ENSMUSG00000089682	66.5286	26.025033333333337	10.317733333333333	42.40063333333333	20.2932	7.944466666666668	ortholog	0.5676871696550085	0.044113652170010065	1.0	0.9991572380532713
202	Q5M7U6	GO:0005515,GO:0008092	GO:0003674,GO:0005488,GO:0005515,GO:0008092	P61161	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000004959	ENSMUSG00000020152	177.48066666666668	135.45133333333334	38.1578	93.58823333333332	55.29986666666667	33.47846666666667	ortholog	0.745836781653949	0.13475843349373062	1.0	0.9370409438974838
203	Q5RK27	GO:0015379	GO:0003674,GO:0005215,GO:0008324,GO:0008509,GO:0015075,GO:0015077,GO:0015079,GO:0015103,GO:0015108,GO:0015291,GO:0015293,GO:0015294,GO:0015296,GO:0015318,GO:0015377,GO:0015379,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0046873	Q91V14	GO:0005515,GO:0015379	GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0008324,GO:0008509,GO:0015075,GO:0015077,GO:0015079,GO:0015103,GO:0015108,GO:0015291,GO:0015293,GO:0015294,GO:0015296,GO:0015318,GO:0015377,GO:0015379,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0046873	ENSRNOG00000016372	ENSMUSG00000017740	1.99912	21.66513333333333	12.336800000000002	149.80700000000004	0.7438246666666667	0.39850633333333335	ortholog	0.6666666666666666	0.9229728165008237	1.0	0.780443027366665
