	xref_x	go_term_x	path_x	xref_y	go_term_y	path_y	p1	p2	Brain_x	Colon_x	Duodenum_x	Esophagus_x	Heart_x	Ileum_x	Jejunum_x	Kidney_x	Liver_x	Pancreas_x	Quadriceps_x	Stomach_x	Thymus_x	Brain_y	Colon_y	Duodenum_y	Esophagus_y	Heart_y	Ileum_y	Jejunum_y	Kidney_y	Liver_y	Pancreas_y	Quadriceps_y	Stomach_y	Thymus_y	type	sc_sim	yc_sim	p_corr	r_sim
90	P22462	GO:0005249,GO:0005251,GO:0005515,GO:0044325,GO:0099508	GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005249,GO:0005251,GO:0005261,GO:0005267,GO:0005488,GO:0005515,GO:0008324,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0022803,GO:0022832,GO:0022836,GO:0022843,GO:0022857,GO:0022890,GO:0044325,GO:0046873,GO:0099508	Q14B80	GO:0005515,GO:0044325	GO:0003674,GO:0005488,GO:0005515,GO:0044325	ENSRNOG00000004077	ENSMUSG00000035681	39.81366666666667	0.711	0.12633333333333333	0.066	0.11633333333333333	0.18333333333333332	0.189	0.016666666666666666	0.034333333333333334	0.06	0.015666666666666666	0.081	0.060333333333333336	18.766666666666666	0.215	0.18066666666666667	0.2386666666666667	0.08766666666666667	0.10466666666666667	0.08600000000000001	0.38033333333333336	0.0	0.00933333333333333	0.05566666666666666	0.19766666666666666	0.025666666666666667	ortholog	0.5714285714285714	0.45160598446575595	0.18507839360414252	0.39000968009422443
91	O35867	GO:0005515,GO:0008022,GO:0008157,GO:0019901,GO:0019904,GO:0042802,GO:0044325,GO:0044877,GO:0051015,GO:0051020	GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0008022,GO:0008092,GO:0008157,GO:0019899,GO:0019900,GO:0019901,GO:0019902,GO:0019903,GO:0019904,GO:0042802,GO:0044325,GO:0044877,GO:0051015,GO:0051020	Q3UXW4	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000008869	ENSMUSG00000032827	22.476999999999997	1.983	0.5773333333333333	1.5373333333333334	1.1773333333333331	0.9603333333333334	1.0533333333333332	1.3633333333333333	0.2446666666666667	0.17	0.4076666666666666	1.5889999999999995	0.09133333333333334	35.525999999999996	7.528333333333332	2.6013333333333333	2.2910000000000004	3.2689999999999997	2.6143333333333336	2.0946666666666665	2.4859999999999998	0.5396666666666667	0.19066666666666668	0.5913333333333334	2.5083333333333337	0.7929999999999999	ortholog	0.33901019199949156	0.015097919029099183	0.8079740825593446	0.8160981259454893
92	Q60994	GO:0005102,GO:0005179,GO:0005515,GO:0042802	GO:0003674,GO:0005102,GO:0005179,GO:0005488,GO:0005515,GO:0030545,GO:0030546,GO:0042802,GO:0048018,GO:0098772	A0A0G2K845	GO:0042802	GO:0003674,GO:0005488,GO:0005515,GO:0042802	ENSMUSG00000022878	ENSRNOG00000001821	0.272	24.158	0.9376666666666668	131.87166666666667	1.7333333333333334	19.921333333333333	8.951333333333332	1.2253333333333334	0.02266666666666667	19.700666666666667	14.276666666666666	1.12	8.94	0.7116666666666666	1.7313333333333334	0.38633333333333336	14.387333333333332	0.078	117.06266666666666	11.175	3.911	0.09466666666666666	88.72433333333332	4.731	2.3906666666666667	18.34733333333333	ortholog	0.5200183001065675	0.30105146767345226	0.080751835046176	0.5731727653176798
93	P48757	GO:0005515	GO:0003674,GO:0005488,GO:0005515	P04563	GO:0005179	GO:0003674,GO:0005102,GO:0005179,GO:0005488,GO:0005515,GO:0030545,GO:0030546,GO:0048018,GO:0098772	ENSMUSG00000017165	ENSRNOG00000014740	0.10766666666666667	0.08466666666666668	46.68200000000001	0.10766666666666667	0.050666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.7680000000000001	0.39366666666666666	0.5886666666666667	1.8063333333333336	8.137666666666668	0.040999999999999995	0.078	0.4086666666666667	1.4156666666666666	0.0	0.0	0.05966666666666666	0.03933333333333334	16.267	1.2456666666666665	ortholog	0.15815280611320462	0.0744409515252179	0.3784698552598268	0.16665811912344664
94	P52164	GO:0003700,GO:0005515,GO:0042802,GO:0043565,GO:0044877	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005515,GO:0042802,GO:0043565,GO:0044877,GO:0097159,GO:0098772,GO:0140110,GO:1901363	P28574	GO:0000978,GO:0003677,GO:0005515	GO:0000976,GO:0000977,GO:0000978,GO:0000987,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005488,GO:0005515,GO:0043565,GO:0097159,GO:1901363,GO:1990837	ENSRNOG00000008049	ENSMUSG00000059436	38.36233333333333	84.01266666666669	71.8493333333333	33.07333333333333	19.62033333333333	98.662	119.52	22.34566666666667	13.226333333333335	6.386	14.816666666666665	33.464333333333336	92.16866666666668	28.61633333333333	89.07433333333334	74.793	51.41966666666667	31.236	99.51700000000001	111.30933333333333	18.521666666666665	7.035999999999999	3.360333333333333	10.648	18.406333333333333	53.71866666666667	ortholog	0.6409675569896419	0.5076452868875905	0.9342329676960461	0.9203913432902256
95	Q01177	GO:0004175,GO:0019899	GO:0003674,GO:0003824,GO:0004175,GO:0005488,GO:0005515,GO:0008233,GO:0016787,GO:0019899,GO:0140096	P20918	GO:0019900	GO:0003674,GO:0005488,GO:0005515,GO:0019899,GO:0019900	ENSRNOG00000017223	ENSMUSG00000059481	0.6053333333333333	0.434	0.9676666666666666	0.9159999999999999	0.5383333333333334	2.2423333333333333	1.8769999999999998	0.19833333333333336	1198.6999999999996	0.642	0.16666666666666666	1.0663333333333334	0.6586666666666666	0.05566666666666667	0.042666666666666665	0.09700000000000003	0.06599999999999999	0.06599999999999999	0.16599999999999998	0.117	0.152	518.2810000000002	0.17800000000000002	0.040999999999999995	0.17066666666666666	0.122	ortholog	0.559903050232089	0.4704769230105862	0.9999985590750176	0.5276568866023523
96	D4A3Q3	GO:0000977,GO:0008134,GO:0016922,GO:0030331,GO:0033142,GO:0042974,GO:0044877,GO:0046965	GO:0000976,GO:0000977,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005102,GO:0005488,GO:0005515,GO:0008134,GO:0016922,GO:0030331,GO:0033142,GO:0035257,GO:0035258,GO:0042974,GO:0043565,GO:0044877,GO:0046965,GO:0051427,GO:0061629,GO:0097159,GO:0140297,GO:1901363,GO:1990837	P70365	GO:0003677,GO:0003682,GO:0003713,GO:0005515,GO:0008134	GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003712,GO:0003713,GO:0005488,GO:0005515,GO:0008134,GO:0097159,GO:0098772,GO:0140110,GO:1901363	ENSRNOG00000004068	ENSMUSG00000020647	28.433000000000003	12.669666666666664	11.866	12.370666666666667	9.696666666666667	13.932000000000002	16.17533333333333	11.302333333333333	4.052333333333333	2.7183333333333333	8.985999999999997	9.241	21.81633333333333	20.505	10.075333333333333	6.287000000000001	8.825000000000003	8.202	6.663666666666668	7.0086666666666675	6.213333333333334	1.2770000000000001	0.9406666666666668	5.856000000000001	5.085	10.704333333333333	ortholog	0.5765522095526456	0.3896615725572572	0.8428749226586029	0.9368735402258352
97	G3V7L1	GO:0051015	GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0008092,GO:0044877,GO:0051015	E9Q6R7	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000011058	ENSMUSG00000019820	9.387	13.445333333333332	11.198	21.020666666666667	14.152	16.338	11.086666666666668	7.324333333333333	3.35	2.9616666666666664	4.843333333333334	11.832666666666668	15.309333333333333	8.512666666666666	11.278333333333334	9.062666666666667	14.735333333333335	11.259	7.555666666666666	9.408333333333333	4.562	1.061	1.0116666666666667	3.187666666666667	9.858	13.792	ortholog	0.17192194564459304	0.06393868817505233	0.9200494330462639	0.9237205877999257
99	A0A0G2JW60	GO:0051015	GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0008092,GO:0044877,GO:0051015	A0A1W2P8A5	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSRNOG00000011058	ENSMUSG00000019820	9.387	13.445333333333332	11.198	21.020666666666667	14.152	16.338	11.086666666666668	7.324333333333333	3.35	2.9616666666666664	4.843333333333334	11.832666666666668	15.309333333333333	8.512666666666666	11.278333333333334	9.062666666666667	14.735333333333335	11.259	7.555666666666666	9.408333333333333	4.562	1.061	1.0116666666666667	3.187666666666667	9.858	13.792	ortholog	0.17192194564459304	0.06393868817505233	0.9200494330462639	0.9237205877999257
100	P41233	GO:0005515,GO:0005548,GO:0008320,GO:0120020	GO:0003674,GO:0005215,GO:0005319,GO:0005488,GO:0005515,GO:0005548,GO:0008320,GO:0015248,GO:0022857,GO:0022884,GO:0042887,GO:0120013,GO:0120015,GO:0120020,GO:0140318,GO:1904680	F1LNL3	GO:0008035,GO:0042626	GO:0003674,GO:0005215,GO:0005488,GO:0008035,GO:0015399,GO:0022804,GO:0022857,GO:0042626,GO:0044877,GO:0071813,GO:0071814	ENSMUSG00000015243	ENSRNOG00000018126	6.740333333333335	4.308	1.5259999999999998	8.626	8.551	3.592	5.356999999999998	3.283	11.092333333333334	0.486	2.3506666666666667	2.5236666666666667	14.744000000000002	3.962666666666667	3.574666666666667	0.5826666666666668	3.816	1.5200000000000002	6.381	1.2766666666666666	1.314	11.563666666666668	0.6713333333333332	1.2063333333333333	1.4943333333333333	9.176666666666668	ortholog	0.16592150408385606	0.38752605542891316	0.7589864425151931	0.7878128511194716
101	P47196	GO:0004672,GO:0004674,GO:0005080,GO:0005515,GO:0005524,GO:0019899,GO:0019901,GO:0032794,GO:0051721	GO:0000166,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005080,GO:0005488,GO:0005515,GO:0005524,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019899,GO:0019900,GO:0019901,GO:0019902,GO:0019903,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032794,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0051721,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363	P31750	GO:0004672,GO:0004674,GO:0005515,GO:0016301,GO:0019901	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0019899,GO:0019900,GO:0019901,GO:0140096	ENSRNOG00000028629	ENSMUSG00000001729	69.12400000000001	93.477	53.239	76.79433333333333	110.57366666666668	66.20566666666666	57.10999999999999	38.26666666666667	28.466	27.776	53.13033333333334	50.82333333333333	95.052	64.20033333333333	88.19033333333331	60.675	63.64166666666667	106.355	63.56833333333334	55.58033333333333	33.89266666666666	13.851333333333335	12.945666666666668	25.78333333333333	76.848	109.87333333333332	ortholog	0.5955435700048598	0.2449422744790143	0.9061067901219826	0.9574954577946936
102	Q63716	GO:0020037,GO:0042802,GO:0051920	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0016209,GO:0016491,GO:0016684,GO:0020037,GO:0042802,GO:0046906,GO:0051920,GO:0097159,GO:1901363	P35700	GO:0005515,GO:0042802	GO:0003674,GO:0005488,GO:0005515,GO:0042802	ENSRNOG00000017194	ENSMUSG00000028691	23.94833333333333	83.29366666666667	189.88966666666667	50.76166666666666	35.645	95.274	105.08066666666666	144.40599999999995	129.72266666666667	16.7	21.752333333333336	82.81400000000002	69.01200000000001	78.90499999999999	290.38466666666665	634.2153333333333	209.85133333333337	159.77166666666662	662.423	504.795	753.5686666666667	1830.92	39.848000000000006	141.53166666666667	289.2643333333333	172.69433333333333	ortholog	0.4823308558688417	0.17513045212439005	0.6388706751187525	0.966559251528823
103	Q9Z1W8	GO:0005515	GO:0003674,GO:0005488,GO:0005515	P06685	GO:0005391,GO:0005515,GO:0005524,GO:0019901,GO:0019904,GO:0030506,GO:0030955,GO:0031402,GO:0043531,GO:0043548,GO:0046982,GO:0051087	GO:0000166,GO:0003674,GO:0005215,GO:0005391,GO:0005488,GO:0005515,GO:0005524,GO:0008092,GO:0008324,GO:0008554,GO:0008556,GO:0015075,GO:0015077,GO:0015079,GO:0015081,GO:0015318,GO:0015399,GO:0015662,GO:0017076,GO:0019829,GO:0019899,GO:0019900,GO:0019901,GO:0019904,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030506,GO:0030554,GO:0030955,GO:0031402,GO:0031420,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042625,GO:0042626,GO:0043167,GO:0043168,GO:0043169,GO:0043531,GO:0043548,GO:0046872,GO:0046873,GO:0046982,GO:0046983,GO:0051087,GO:0097159,GO:0097367,GO:1901265,GO:1901363	ENSMUSG00000022229	ENSRNOG00000030019	0.05833333333333333	133.36066666666667	0.20666666666666667	0.3663333333333333	0.105	0.046999999999999986	0.04666666666666667	0.25466666666666665	0.013999999999999999	0.015	0.024000000000000004	0.04	0.21433333333333332	350.67933333333326	350.0920000000001	1019.0360000000001	81.89066666666669	198.40966666666665	472.12733333333335	986.058	1130.9683333333335	88.652	24.439666666666664	39.58166666666667	131.558	111.805	ortholog	0.2588898943439123	0.00809100569841148	-0.026418545152440947	0.10199629531157439
104	Q76EQ0	GO:0000287,GO:0005524,GO:0030170,GO:0030378,GO:0042803	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0016853,GO:0016854,GO:0016855,GO:0017076,GO:0019842,GO:0030170,GO:0030378,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0036361,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0043169,GO:0046872,GO:0046983,GO:0047661,GO:0070279,GO:0097159,GO:0097367,GO:1901265,GO:1901363	Q9QZX7	GO:0005509,GO:0005515,GO:0005524,GO:0016594,GO:0018114,GO:0030170,GO:0030378,GO:0042802	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005509,GO:0005515,GO:0005524,GO:0016594,GO:0016597,GO:0016853,GO:0016854,GO:0016855,GO:0017076,GO:0018114,GO:0019842,GO:0030170,GO:0030378,GO:0030554,GO:0031406,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0036361,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0043177,GO:0046872,GO:0047661,GO:0070279,GO:0097159,GO:0097367,GO:1901265,GO:1901363	ENSRNOG00000002991	ENSMUSG00000001323	21.241666666666667	7.1996666666666655	17.903333333333332	5.9943333333333335	3.878	14.567333333333332	16.663666666666668	14.619000000000002	21.02733333333333	2.151333333333333	3.317333333333333	5.939	9.929666666666666	38.081	20.958666666666666	25.234666666666666	13.745666666666665	12.331333333333333	16.069000000000003	23.180999999999997	67.27	30.028	1.675	9.883333333333333	12.914000000000001	12.313666666666668	ortholog	0.8091716077791441	0.7708931664636569	0.5814561955078175	0.830305438943334
105	Q00954	GO:0005515,GO:0017080	GO:0003674,GO:0005488,GO:0005515,GO:0016247,GO:0017080,GO:0098772	P97952	GO:0005515,GO:0019871,GO:0086006	GO:0003674,GO:0005215,GO:0005216,GO:0005248,GO:0005261,GO:0005272,GO:0005488,GO:0005515,GO:0008200,GO:0008324,GO:0015075,GO:0015077,GO:0015081,GO:0015267,GO:0015318,GO:0016247,GO:0016248,GO:0017080,GO:0019871,GO:0022803,GO:0022857,GO:0022890,GO:0046873,GO:0086006,GO:0098772,GO:0099106	ENSRNOG00000021102	ENSMUSG00000019194	367.37866666666673	15.191333333333334	3.3456666666666663	211.95866666666663	67.223	5.532333333333334	4.442333333333334	15.155666666666667	4.689666666666667	2.747666666666667	484.489	5.423333333333333	13.503333333333332	220.969	5.103666666666666	2.23	105.47866666666668	9.222333333333333	3.9166666666666665	3.389666666666667	4.235333333333333	0.9736666666666668	0.909	427.4786666666667	3.5260000000000002	4.649	ortholog	0.7771873731053406	0.4613620808267218	0.979671088652783	0.8079530593932893
106	P0DP28	GO:0005509	GO:0003674,GO:0005488,GO:0005509,GO:0043167,GO:0043169,GO:0046872	P0DP29	GO:0005509,GO:0005515,GO:0008179,GO:0019904,GO:0030235,GO:0031800,GO:0043548,GO:0044325,GO:0047485,GO:0048306,GO:0050998	GO:0001664,GO:0003674,GO:0005102,GO:0005488,GO:0005509,GO:0005515,GO:0008179,GO:0019899,GO:0019904,GO:0030234,GO:0030235,GO:0031800,GO:0035254,GO:0035256,GO:0043167,GO:0043169,GO:0043548,GO:0044325,GO:0046872,GO:0047485,GO:0048306,GO:0050998,GO:0098772	ENSMUSG00000036438	ENSRNOG00000004060	766.0269999999999	278.87033333333335	206.0173333333333	114.70766666666668	122.613	401.395	261.69966666666664	104.88633333333333	154.467	21.673	154.7893333333334	205.08	270.449	1091.1913333333332	556.36	1290.905	180.80833333333337	166.67033333333333	1108.2	1209.3233333333333	241.89766666666665	128.81233333333333	65.613	287.7416666666666	226.4956666666667	316.30333333333334	ortholog	0.21204184762285946	0.0776431135377883	0.6748331274856134	0.9808856424564518
107	P31421	GO:0001641,GO:0005515,GO:0097110	GO:0001640,GO:0001641,GO:0003674,GO:0004888,GO:0004930,GO:0005488,GO:0005515,GO:0008066,GO:0038023,GO:0060089,GO:0097110,GO:0098988	Q9QYS2	GO:0001641,GO:0005246	GO:0001640,GO:0001641,GO:0003674,GO:0004888,GO:0004930,GO:0005246,GO:0008066,GO:0016247,GO:0038023,GO:0060089,GO:0098772,GO:0098988,GO:0099106	ENSRNOG00000013171	ENSMUSG00000003974	8.828333333333333	0.004333333333333334	0.009333333333333334	0.004333333333333334	0.0	0.004333333333333334	0.003666666666666667	0.007666666666666665	0.0	0.02733333333333333	0.0	0.003666666666666667	0.058333333333333334	18.636	0.0	0.0	0.016	0.010666666666666666	0.0	0.0	0.006666666666666667	0.017	0.0	0.006333333333333333	0.051333333333333335	0.01966666666666667	ortholog	0.4	0.5854233697395324	0.05376831801216192	0.09030773655450108
108	P46664	GO:0004019	GO:0003674,GO:0003824,GO:0004019,GO:0016874,GO:0016879	D4AEP0	GO:0004019	GO:0003674,GO:0003824,GO:0004019,GO:0016874,GO:0016879	ENSMUSG00000015961	ENSRNOG00000004481	33.23433333333333	28.75066666666667	41.642	20.849666666666664	19.064	42.028333333333336	40.778	40.994	21.183	4.415666666666667	5.328333333333333	33.225	47.68666666666667	35.405333333333346	56.50266666666667	92.15699999999998	23.618000000000002	9.576	62.09266666666667	57.68866666666667	57.98133333333334	28.96133333333333	8.651000000000002	7.721	44.626999999999995	75.176	ortholog	1.0	1.0	0.9127548191848031	0.940394693396053
109	Q05915	GO:0003934	GO:0003674,GO:0003824,GO:0003933,GO:0003934,GO:0016787,GO:0016810,GO:0016814,GO:0019238	P22288	GO:0003934,GO:0005509,GO:0005515,GO:0005525,GO:0008270,GO:0030742,GO:0031369,GO:0042802,GO:0044877	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003933,GO:0003934,GO:0005488,GO:0005509,GO:0005515,GO:0005525,GO:0008270,GO:0016787,GO:0016810,GO:0016814,GO:0017076,GO:0019001,GO:0019238,GO:0030742,GO:0031369,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0044877,GO:0046872,GO:0046914,GO:0097159,GO:0097367,GO:1901265,GO:1901363	ENSMUSG00000037580	ENSRNOG00000011039	1.4103333333333332	11.287999999999998	17.298333333333336	3.1846666666666663	5.609333333333333	22.03566666666667	14.144999999999998	0.7733333333333333	83.46766666666666	5.2636666666666665	1.425	6.5806666666666676	8.799333333333337	2.412666666666667	13.124666666666668	83.91266666666667	5.206333333333333	2.050333333333333	37.69900000000001	44.52700000000001	0.9083333333333332	56.662333333333336	0.284	0.6113333333333334	11.764666666666665	2.3543333333333334	ortholog	0.2	0.18248709251161122	0.5892784946304152	0.6960583552351882
110	P0DP29	GO:0005509,GO:0005515,GO:0008179,GO:0019904,GO:0030235,GO:0031800,GO:0043548,GO:0044325,GO:0047485,GO:0048306,GO:0050998	GO:0001664,GO:0003674,GO:0005102,GO:0005488,GO:0005509,GO:0005515,GO:0008179,GO:0019899,GO:0019904,GO:0030234,GO:0030235,GO:0031800,GO:0035254,GO:0035256,GO:0043167,GO:0043169,GO:0043548,GO:0044325,GO:0046872,GO:0047485,GO:0048306,GO:0050998,GO:0098772	P0DP26	GO:0005509	GO:0003674,GO:0005488,GO:0005509,GO:0043167,GO:0043169,GO:0046872	ENSRNOG00000016770	ENSMUSG00000036438	807.9783333333335	139.53900000000002	197.31166666666664	75.722	86.41966666666669	180.1726666666667	199.78866666666667	150.48299999999998	26.981666666666666	27.942000000000004	285.311	51.21700000000001	168.8323333333333	766.0269999999999	278.87033333333335	206.0173333333333	114.70766666666668	122.613	401.395	261.69966666666664	104.88633333333333	154.467	21.673	154.7893333333334	205.08	270.449	ortholog	0.21204184762285946	0.0776431135377883	0.4505588207165895	0.9557833715373181
111	Q9DBC7	GO:0005515,GO:0008603,GO:0034236	GO:0003674,GO:0005488,GO:0005515,GO:0008603,GO:0019207,GO:0019887,GO:0019899,GO:0019900,GO:0019901,GO:0030234,GO:0034236,GO:0051018,GO:0098772	P09456	GO:0005515,GO:0008603,GO:0030552,GO:0034236	GO:0000166,GO:0003674,GO:0005488,GO:0005515,GO:0008603,GO:0017076,GO:0019207,GO:0019887,GO:0019899,GO:0019900,GO:0019901,GO:0030234,GO:0030551,GO:0030552,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034236,GO:0036094,GO:0043167,GO:0043168,GO:0051018,GO:0097159,GO:0097367,GO:0098772,GO:1901265,GO:1901363	ENSMUSG00000020612	ENSRNOG00000049876	258.95266666666663	72.24733333333333	55.58066666666667	103.77433333333336	207.33900000000003	71.90166666666666	58.928999999999995	85.2516666666667	44.94366666666667	10.42	58.72466666666667	73.86333333333333	173.54999999999995	202.4173333333333	90.68833333333332	53.71133333333334	85.90233333333332	195.12466666666668	80.44666666666666	56.545	84.55266666666667	46.79433333333333	8.248	39.260333333333335	61.101000000000006	226.65233333333333	ortholog	0.5822221144571028	0.3762234041825614	0.9546916504503626	0.9834398869451535
112	O88618	GO:0008017,GO:0019215,GO:0030407,GO:0030409,GO:0030412	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0008017,GO:0008092,GO:0015631,GO:0016740,GO:0016741,GO:0016742,GO:0016829,GO:0016840,GO:0016841,GO:0019215,GO:0030407,GO:0030409,GO:0030412,GO:0044877	Q91XD4	GO:0030409,GO:0030412	GO:0003674,GO:0003824,GO:0016740,GO:0016741,GO:0016742,GO:0016829,GO:0016840,GO:0016841,GO:0030407,GO:0030409,GO:0030412	ENSRNOG00000001261	ENSMUSG00000001155	0.4446666666666667	0.13766666666666666	0.15966666666666665	0.20466666666666666	0.03833333333333334	0.07166666666666667	0.05666666666666665	7.991666666666667	172.71066666666667	0.10066666666666667	0.05566666666666666	0.19733333333333336	0.4923333333333333	0.06966666666666667	0.040999999999999995	0.03266666666666667	0.036000000000000004	0.06666666666666668	0.08633333333333333	0.009666666666666664	9.638	143.72899999999998	0.046000000000000006	0.044	0.03066666666666666	0.09966666666666668	ortholog	0.7142857142857143	0.594526275143626	0.9997693243395924	0.7214944642552256
113	O35423	GO:0008453	GO:0003674,GO:0003824,GO:0008453,GO:0008483,GO:0016740,GO:0016769	P09139	GO:0004760,GO:0008453,GO:0016597	GO:0003674,GO:0003824,GO:0004760,GO:0005488,GO:0008453,GO:0008483,GO:0016597,GO:0016740,GO:0016769,GO:0031406,GO:0036094,GO:0043167,GO:0043168,GO:0043177	ENSMUSG00000026272	ENSRNOG00000023856	0.015	0.054000000000000006	0.115	0.15666666666666668	0.10766666666666663	0.09266666666666667	0.259	0.07633333333333334	170.89533333333338	0.1443333333333333	0.07333333333333332	0.040999999999999995	0.056	0.025666666666666667	0.20133333333333334	0.012333333333333337	0.12766666666666668	0.011	0.168	0.17066666666666666	0.010666666666666666	48.92	0.0	0.0	0.03166666666666667	0.2053333333333333	ortholog	0.6615933360849858	0.39691172602693403	0.9999823636861321	0.6104227132523125
114	Q8BWP5	GO:0005546,GO:0008431,GO:0043325,GO:0120013	GO:0003674,GO:0005215,GO:0005319,GO:0005488,GO:0005543,GO:0005546,GO:0008289,GO:0008431,GO:0019842,GO:0035091,GO:0036094,GO:0043167,GO:0043168,GO:0043325,GO:0097159,GO:0120013,GO:1901363,GO:1901981,GO:1902936	P41034	GO:0008431,GO:0019842	GO:0003674,GO:0005488,GO:0008431,GO:0019842,GO:0036094,GO:0097159,GO:1901363	ENSMUSG00000073988	ENSRNOG00000007139	2.69	1.1186666666666667	0.6963333333333334	4.627666666666666	0.5870000000000001	0.332	0.32799999999999996	3.5516666666666667	155.92999999999995	3.0420000000000003	0.22166666666666668	0.491	0.3586666666666667	1.6346666666666667	0.9376666666666668	0.21833333333333332	0.7020000000000001	0.01633333333333334	0.2893333333333333	0.2163333333333333	0.9333333333333332	137.27833333333334	0.239	0.057	0.5223333333333334	0.09033333333333332	ortholog	0.4696365480300238	0.4984575951555401	0.9995646354481428	0.5960433155109183
115	E9Q9K5	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q9QX75	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSMUSG00000019787	ENSRNOG00000012609	0.22033333333333333	0.102	0.065	42.357333333333344	40.30133333333333	0.19233333333333333	0.10733333333333334	0.578	0.03133333333333333	0.13699999999999998	358.09466666666674	0.04166666666666666	0.234	0.956	0.7453333333333333	0.261	179.15933333333336	76.55766666666666	0.35000000000000003	0.6353333333333333	0.528	0.3036666666666667	0.18966666666666668	635.4103333333333	0.38033333333333336	0.21233333333333332	ortholog	1.0	1.0	0.9868045011425782	0.7924329698887069
116	D3ZW27	GO:0004709,GO:0005515	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004709,GO:0005488,GO:0005515,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0140096	O35099	GO:0004709,GO:0005515,GO:0019901	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004709,GO:0005488,GO:0005515,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0019899,GO:0019900,GO:0019901,GO:0140096	ENSRNOG00000031700	ENSMUSG00000071369	9.216333333333333	11.595	5.053000000000001	3.859	8.446333333333332	6.723333333333334	4.93	13.420333333333335	2.8946666666666663	1.1806666666666663	2.0306666666666664	13.126	6.587999999999999	10.765999999999998	18.067999999999998	9.540666666666667	7.0923333333333325	11.783333333333335	6.036666666666666	6.519333333333333	16.82133333333333	1.9913333333333332	0.684	2.973333333333333	18.316666666666666	8.135333333333334	ortholog	0.4420593789324931	0.5994722424229539	0.9592670428216777	0.8975115271750822
117	Q9ERU9	GO:0005515,GO:0019789	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0016740,GO:0019787,GO:0019789,GO:0140096	M0R3M4	GO:0005515,GO:0044877	GO:0003674,GO:0005488,GO:0005515,GO:0044877	ENSMUSG00000003226	ENSRNOG00000000796	21.993333333333336	20.818666666666672	14.717333333333334	17.602999999999994	20.052666666666664	15.398666666666665	14.541	17.206666666666667	8.205666666666668	2.957333333333333	10.587000000000002	15.227333333333334	33.06066666666666	19.548	26.879	22.03866666666667	24.649666666666665	14.145999999999999	33.05766666666667	26.834	25.289	15.15033333333333	4.866333333333333	13.666000000000002	21.213	39.81133333333333	ortholog	0.5389335223529708	0.3191139082908143	0.8016802285765825	0.9291827564766699
