	xref_x	go_term_x	path_x	xref_y	go_term_y	path_y	p1	p2	Brain_x	Colon_x	Duodenum_x	Esophagus_x	Heart_x	Ileum_x	Jejunum_x	Kidney_x	Liver_x	Pancreas_x	Quadriceps_x	Stomach_x	Thymus_x	Brain_y	Colon_y	Duodenum_y	Esophagus_y	Heart_y	Ileum_y	Jejunum_y	Kidney_y	Liver_y	Pancreas_y	Quadriceps_y	Stomach_y	Thymus_y	type	sc_sim	yc_sim	p_corr	r_sim
293	Q6PST4	GO:0000137,GO:0005783,GO:0005789,GO:0005794	GO:0000137,GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005789,GO:0005794,GO:0005795,GO:0012505,GO:0016020,GO:0031090,GO:0031984,GO:0031985,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098791,GO:0110165	Q8BH66	GO:0005737,GO:0071782	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0012505,GO:0031984,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0071782,GO:0098827,GO:0110165	ENSRNOG00000005063	ENSMUSG00000021066	73.88033333333334	3.4570000000000007	1.4893333333333334	2.595333333333333	0.838	1.520333333333333	1.5213333333333334	0.955	0.4466666666666667	0.7243333333333334	0.4843333333333333	3.312333333333333	0.301	44.64166666666666	1.891333333333333	0.6293333333333333	1.5759999999999998	1.518333333333333	0.9776666666666666	0.57	0.8623333333333334	0.7733333333333334	0.2776666666666667	0.797	0.9023333333333332	1.165	ortholog	0.47810779451932905	0.5561018213384367	0.4859446750820561	0.7354539065682955
294	F1MAJ0	GO:0098978	GO:0005575,GO:0030054,GO:0045202,GO:0098978,GO:0110165	P54754	GO:0005887	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0071944,GO:0110165	ENSRNOG00000012531	ENSMUSG00000005958	5.053	13.073	5.559333333333334	3.913	0.30666666666666664	6.2653333333333325	7.335	1.3596666666666666	0.06866666666666668	0.18733333333333327	0.4733333333333333	2.3876666666666666	7.394666666666666	5.676666666666668	13.641333333333336	5.371	20.910333333333327	3.449	7.385000000000002	4.0776666666666666	1.770333333333333	0.06933333333333334	0.3993333333333333	0.965	14.49	1.124	ortholog	0.005910638980878479	0.2946718605288474	0.3908844572857608	0.662143726971224
295	P11507	GO:0012506,GO:0016529,GO:0031234,GO:0032991,GO:0033017,GO:0048471,GO:0061831,GO:0120025	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005789,GO:0005886,GO:0005911,GO:0009898,GO:0012505,GO:0012506,GO:0016020,GO:0016528,GO:0016529,GO:0019897,GO:0019898,GO:0030054,GO:0031090,GO:0031234,GO:0031982,GO:0032991,GO:0033017,GO:0042175,GO:0042995,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0048471,GO:0061831,GO:0070161,GO:0071944,GO:0098552,GO:0098562,GO:0098588,GO:0110165,GO:0120025	Q64518	GO:0005783	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0012505,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	ENSRNOG00000001285	ENSMUSG00000020788	263.1323333333333	113.692	82.57533333333333	193.207	2713.67	90.406	99.95033333333332	83.96400000000001	45.970333333333336	15.233666666666664	32.05733333333333	68.291	43.92833333333334	14.784	282.64233333333334	72.765	8.856	52.06666666666666	69.525	53.321000000000005	4.5633333333333335	0.31899999999999995	0.7766666666666667	2.3743333333333334	54.74066666666667	150.24666666666667	ortholog	0.25805130992310416	0.09234946514505171	-0.030535383914260836	0.6340944492628137
296	O08835	GO:0008021,GO:0014069,GO:0030285,GO:0030424,GO:0031982,GO:0043005,GO:0043195,GO:0043197,GO:0044297,GO:0048471,GO:0048787,GO:0060076,GO:0060077,GO:0098685,GO:0098793,GO:0098794,GO:0099059	GO:0005575,GO:0005622,GO:0005737,GO:0005886,GO:0005887,GO:0008021,GO:0012505,GO:0012506,GO:0014069,GO:0016020,GO:0016021,GO:0030054,GO:0030133,GO:0030285,GO:0030424,GO:0030425,GO:0030658,GO:0030659,GO:0030672,GO:0031090,GO:0031224,GO:0031226,GO:0031300,GO:0031301,GO:0031410,GO:0031982,GO:0032279,GO:0036477,GO:0042734,GO:0042995,GO:0043005,GO:0043195,GO:0043197,GO:0043226,GO:0043227,GO:0043229,GO:0043679,GO:0044297,GO:0044306,GO:0044309,GO:0045202,GO:0048471,GO:0048786,GO:0048787,GO:0060076,GO:0060077,GO:0070382,GO:0071944,GO:0097060,GO:0097447,GO:0097708,GO:0098563,GO:0098588,GO:0098590,GO:0098685,GO:0098793,GO:0098794,GO:0098805,GO:0098889,GO:0098945,GO:0098984,GO:0099056,GO:0099059,GO:0099240,GO:0099501,GO:0099503,GO:0099572,GO:0099699,GO:0110165,GO:0120025,GO:0150034	Q9R0N3	GO:0001891,GO:0005737,GO:0005764,GO:0005802,GO:0005887,GO:0008021,GO:0014069,GO:0030425,GO:0031982,GO:0032009,GO:0045335,GO:0055037	GO:0000323,GO:0001891,GO:0005575,GO:0005622,GO:0005737,GO:0005764,GO:0005768,GO:0005773,GO:0005794,GO:0005802,GO:0005886,GO:0005887,GO:0008021,GO:0012505,GO:0014069,GO:0016020,GO:0016021,GO:0030054,GO:0030133,GO:0030139,GO:0030425,GO:0031224,GO:0031226,GO:0031410,GO:0031982,GO:0031984,GO:0032009,GO:0032279,GO:0036477,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0045202,GO:0045335,GO:0055037,GO:0070382,GO:0071944,GO:0097447,GO:0097708,GO:0098791,GO:0098793,GO:0098794,GO:0098984,GO:0099503,GO:0099572,GO:0110165,GO:0120025	ENSRNOG00000020279	ENSMUSG00000068923	275.3126666666667	7.6629999999999985	1.5103333333333333	3.681000000000001	2.087	4.7269999999999985	2.015	1.7473333333333334	0.225	0.2836666666666667	2.2136666666666667	2.005333333333333	3.0163333333333333	244.54433333333336	5.607333333333332	1.8663333333333332	6.235333333333332	4.623666666666667	2.7563333333333326	2.3083333333333336	4.235	1.0056666666666665	0.37133333333333335	2.6296666666666666	4.8679999999999986	2.4083333333333337	ortholog	0.6753955181374983	0.5169807327697972	0.6191625530591707	0.8480811127869952
297	P27048	GO:0005634,GO:0005737,GO:0071204	GO:0005575,GO:0005622,GO:0005634,GO:0005737,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0071204,GO:0110165,GO:1990904	P17136	GO:0005685,GO:0005686	GO:0005575,GO:0005622,GO:0005634,GO:0005685,GO:0005686,GO:0030532,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0097525,GO:0110165,GO:0120114,GO:1990904	ENSMUSG00000027404	ENSRNOG00000006961	52.172	92.22066666666667	61.86366666666666	87.67733333333332	118.31200000000001	106.612	80.54666666666667	83.053	55.903	12.152666666666667	101.436	61.7	206.8703333333333	41.85266666666666	113.711	86.652	88.30033333333333	69.06700000000001	136.97299999999998	104.314	110.96533333333332	41.60933333333333	17.165666666666667	75.29433333333333	68.84766666666667	305.96066666666667	ortholog	0.32824827844601856	0.4970476117699968	0.8989076344635715	0.9744991277307915
298	Q8C196	GO:0005739	GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	P07756	GO:0005737,GO:0005739,GO:0005743,GO:0032991	GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	ENSMUSG00000025991	ENSRNOG00000013704	0.17666666666666667	2.9266666666666663	146.4283333333333	0.11133333333333337	0.198	115.46899999999998	109.81933333333332	0.08366666666666668	468.28133333333335	0.4093333333333333	0.06633333333333334	0.18433333333333332	0.4076666666666667	1.4536666666666669	0.7626666666666667	259.05266666666665	0.6906666666666667	0.523	129.303	235.83733333333336	0.3453333333333333	904.0206666666667	0.9413333333333332	0.35766666666666663	0.7743333333333333	1.0376666666666667	ortholog	0.6263373564901535	0.27346121161285575	0.9940513704914631	0.7991311164347935
299	P43428	GO:0043231	GO:0005575,GO:0005622,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	P35576	GO:0005783,GO:0005789	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005789,GO:0012505,GO:0016020,GO:0031090,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	ENSRNOG00000051171	ENSMUSG00000078650	0.16366666666666665	0.311	7.475666666666666	0.435	0.5763333333333334	4.144333333333333	13.670666666666667	339.6753333333333	305.7940000000001	0.6133333333333334	0.9503333333333334	0.242	0.33066666666666666	0.13533333333333333	0.16433333333333336	22.582000000000004	0.08199999999999999	0.07633333333333332	1.037	32.722	319.06466666666665	115.11400000000002	0.2773333333333334	0.314	0.23033333333333336	0.10866666666666668	ortholog	0.32449478528701703	0.13475979033231944	0.9068260932485779	0.7746553834164976
300	P19139	GO:0000785,GO:0005634,GO:0005737,GO:0005886	GO:0000785,GO:0005575,GO:0005622,GO:0005634,GO:0005694,GO:0005737,GO:0005886,GO:0016020,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0071944,GO:0110165	Q60737	GO:0005956	GO:0005575,GO:0005622,GO:0005956,GO:0032991	ENSRNOG00000005276	ENSMUSG00000074698	52.45266666666666	35.581	41.98066666666667	65.547	54.63066666666666	45.78033333333334	40.56366666666667	27.564000000000004	20.355	3.764	49.67866666666666	29.53266666666667	58.38399999999999	14.805333333333332	21.060666666666666	16.411333333333335	17.49233333333333	23.32066666666667	19.087	19.723666666666666	13.229666666666667	7.38	3.1169999999999995	17.457	12.201333333333332	33.15600000000001	ortholog	0.04889053928648496	0.30575745997964654	0.8090521098849287	0.9470343856369579
301	O54861	GO:0005886,GO:0016021,GO:0030425,GO:0043025,GO:0043231	GO:0005575,GO:0005622,GO:0005886,GO:0016020,GO:0016021,GO:0030425,GO:0031224,GO:0036477,GO:0042995,GO:0043005,GO:0043025,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044297,GO:0071944,GO:0097447,GO:0110165,GO:0120025	Q6PHU5	GO:0005886,GO:0030140,GO:0030659	GO:0005575,GO:0005622,GO:0005737,GO:0005798,GO:0005886,GO:0012505,GO:0012506,GO:0016020,GO:0030133,GO:0030135,GO:0030136,GO:0030140,GO:0030659,GO:0031090,GO:0031410,GO:0031982,GO:0043226,GO:0043227,GO:0043229,GO:0071944,GO:0097708,GO:0110165	ENSRNOG00000031814	ENSMUSG00000068747	114.789	53.99833333333334	18.831666666666667	24.969666666666665	14.048666666666668	18.937	20.214666666666666	16.610000000000007	2.174	4.529	23.37	28.551	36.26433333333333	78.98066666666666	82.09166666666665	30.240333333333336	21.363000000000003	6.613666666666667	37.937333333333335	28.202333333333332	7.784	1.9816666666666665	1.6646666666666663	22.820000000000004	28.96233333333333	5.156000000000001	ortholog	0.4214014668398942	0.38131894757741036	0.7610228799886136	0.8379926732593593
302	Q91YW3	GO:0005737,GO:0005783,GO:0005788,GO:0005829	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005788,GO:0005829,GO:0012505,GO:0031974,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0070013,GO:0110165	Q9R0T3	GO:0005790	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005790,GO:0012505,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	ENSMUSG00000022136	ENSRNOG00000010352	18.442999999999998	39.006	45.91166666666667	31.365333333333336	31.50633333333333	54.39833333333333	45.48500000000001	54.78399999999999	64.71066666666665	57.07666666666668	13.005666666666665	48.63433333333334	60.834	13.128333333333336	55.22766666666666	49.59966666666666	24.649	12.776333333333335	59.30366666666666	52.719	36.38633333333333	123.86166666666668	62.972	12.650666666666664	43.97833333333333	30.05966666666667	ortholog	0.4019504900392345	0.5421359340654761	0.6756708761486636	0.9432806352723758
303	Q63538	GO:0005737	GO:0005575,GO:0005622,GO:0005737,GO:0110165	O08911	GO:0005654	GO:0005575,GO:0005622,GO:0005634,GO:0005654,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0070013,GO:0110165	ENSRNOG00000031233	ENSMUSG00000022610	6.455333333333333	5.421333333333332	1.3829999999999998	25.55833333333333	7.024	2.516666666666666	1.5199999999999998	4.0073333333333325	1.8176666666666663	1.446	53.18233333333333	2.16	0.774	5.026666666666666	2.347	1.8166666666666669	22.10166666666667	8.825666666666667	1.254	1.5353333333333332	3.3156666666666665	1.308	0.7243333333333334	92.68466666666666	2.6746666666666665	1.586666666666667	ortholog	0.21255596619415223	0.16691200444892473	0.9733863316183586	0.8920189102697489
304	E2CWF2	GO:0098793,GO:0098978	GO:0005575,GO:0030054,GO:0045202,GO:0098793,GO:0098978,GO:0110165	P48455	GO:0098978,GO:0099523	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0030054,GO:0045202,GO:0098793,GO:0098978,GO:0099522,GO:0099523,GO:0110165	ENSRNOG00000009745	ENSMUSG00000022092	14.808	12.839	8.598666666666666	16.967333333333332	26.48066666666667	13.976666666666668	9.703666666666663	9.284333333333334	3.9986666666666655	2.058666666666667	26.454666666666668	12.933	7.287333333333334	9.438333333333333	3.555333333333333	4.266666666666667	5.012666666666667	11.180333333333332	4.141333333333333	3.7083333333333335	7.3423333333333325	0.7653333333333334	0.635	9.383	7.121333333333332	4.965333333333334	ortholog	0.8612734615582374	0.42779874642719984	0.8511453918586661	0.8627084974963867
305	Q61701	GO:0005737,GO:0030424,GO:0030425	GO:0005575,GO:0005622,GO:0005737,GO:0030424,GO:0030425,GO:0036477,GO:0042995,GO:0043005,GO:0097447,GO:0110165,GO:0120025	O09032	GO:0005634,GO:0005635,GO:0005737,GO:0005829,GO:0005856,GO:0016020,GO:0030425,GO:0030426,GO:0042788,GO:0043025,GO:0098978	GO:0005575,GO:0005622,GO:0005634,GO:0005635,GO:0005737,GO:0005829,GO:0005840,GO:0005844,GO:0005856,GO:0012505,GO:0016020,GO:0030054,GO:0030424,GO:0030425,GO:0030426,GO:0030427,GO:0031967,GO:0031975,GO:0032991,GO:0036477,GO:0042788,GO:0042995,GO:0043005,GO:0043025,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044297,GO:0045202,GO:0097447,GO:0098978,GO:0110165,GO:0120025,GO:0150034,GO:1990904	ENSMUSG00000028546	ENSRNOG00000023601	36.61833333333333	2.0	0.419	0.37766666666666665	0.12833333333333333	1.1209999999999998	0.9753333333333334	0.035333333333333335	0.0	0.091	0.023666666666666662	1.008333333333333	0.114	38.30133333333333	4.354	0.6503333333333333	0.359	0.023000000000000003	0.7296666666666667	1.1909999999999998	0.004333333333333334	0.013333333333333334	0.04633333333333334	0.013000000000000005	0.7313333333333333	0.20266666666666666	ortholog	0.5584644323333868	0.20487272808567192	0.8986622131643647	0.722828734496526
306	Q9JK64	GO:0016020,GO:0016324,GO:0031526,GO:0045177	GO:0005575,GO:0005886,GO:0005903,GO:0016020,GO:0016324,GO:0031253,GO:0031526,GO:0042995,GO:0045177,GO:0071944,GO:0098590,GO:0098862,GO:0110165,GO:0120025	Q9QY30	GO:0005886,GO:0016020,GO:0045177,GO:0046581	GO:0005575,GO:0005886,GO:0005911,GO:0016020,GO:0030054,GO:0045177,GO:0046581,GO:0070161,GO:0071944,GO:0110165	ENSRNOG00000008012	ENSMUSG00000027048	9.574	11.123	9.15	4.03	6.524666666666667	53.59666666666666	80.01933333333334	5.536333333333333	26.371333333333336	0.341	4.759666666666667	2.015	4.477666666666667	0.01933333333333333	0.08833333333333332	0.075	0.321	0.09166666666666667	0.081	0.03966666666666666	0.006999999999999999	182.7013333333333	0.08800000000000001	0.039	0.5539999999999999	0.16833333333333333	ortholog	0.7760210214619772	0.4719360399010628	0.11441748085652372	0.05298663971384043
307	Q62865	GO:0005829	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0110165	Q9Z0X4	GO:0005829,GO:0016020	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0016020,GO:0110165	ENSRNOG00000025042	ENSMUSG00000041741	1.5396666666666663	17.779	2.5860000000000003	2.2063333333333333	26.22866666666667	8.443333333333333	11.628	1.8223333333333327	0.909	0.32466666666666666	1.2209999999999999	1.2963333333333331	0.3506666666666667	1.3956666666666668	12.223666666666668	3.957333333333333	2.109666666666667	7.033999999999999	5.093	6.066666666666666	1.5133333333333332	0.22366666666666668	0.08600000000000001	0.759	1.5783333333333331	0.2466666666666667	ortholog	0.6720110708405428	0.5900611624775831	0.8375585272898898	0.8312614374012572
308	O54924	GO:0000145,GO:0031252	GO:0000145,GO:0005575,GO:0005622,GO:0005737,GO:0005938,GO:0031252,GO:0032991,GO:0071944,GO:0099023,GO:0110165	Q6PGF7	GO:0005886	GO:0005575,GO:0005886,GO:0016020,GO:0071944,GO:0110165	ENSRNOG00000019766	ENSMUSG00000074030	15.263	8.277333333333333	6.998333333333334	6.64	6.4863333333333335	8.962666666666664	9.063333333333333	7.159999999999998	3.3110000000000004	1.1186666666666667	3.388666666666667	6.7636666666666665	11.282333333333336	5.189333333333334	4.805666666666666	3.5243333333333333	3.769	4.7250000000000005	3.183666666666667	3.1476666666666664	2.841666666666667	0.8046666666666665	0.828	1.4703333333333333	3.4310000000000005	6.123333333333332	ortholog	0.2311633088814209	0.17434503979716443	0.8487596093749867	0.9077616010928065
309	Q4V8F6	GO:0014069	GO:0005575,GO:0014069,GO:0030054,GO:0032279,GO:0043226,GO:0045202,GO:0098794,GO:0098984,GO:0099572,GO:0110165	P60335	GO:0005634,GO:0005737	GO:0005575,GO:0005622,GO:0005634,GO:0005737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	ENSRNOG00000036852	ENSMUSG00000051695	81.735	79.24033333333333	52.92366666666667	73.90100000000001	60.80166666666667	92.57833333333332	64.33166666666666	73.16333333333334	40.08833333333333	18.108	43.00299999999999	53.63766666666667	154.48000000000005	73.48466666666667	116.829	112.62100000000001	111.47966666666666	114.76833333333332	120.03366666666666	115.10933333333332	104.54733333333333	51.385	17.426	55.41866666666667	83.67	185.47233333333332	ortholog	0.1000929857756293	0.20283991542030022	0.9155713932702445	0.975693126788922
310	P84079	GO:0000139,GO:0005770,GO:0005778,GO:0005802,GO:0005829,GO:0014069,GO:0030137,GO:0098978	GO:0000139,GO:0005575,GO:0005622,GO:0005737,GO:0005768,GO:0005770,GO:0005777,GO:0005778,GO:0005794,GO:0005798,GO:0005802,GO:0005829,GO:0012505,GO:0014069,GO:0016020,GO:0030054,GO:0030135,GO:0030137,GO:0031090,GO:0031410,GO:0031903,GO:0031982,GO:0031984,GO:0032279,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0045202,GO:0097708,GO:0098588,GO:0098791,GO:0098794,GO:0098805,GO:0098978,GO:0098984,GO:0099572,GO:0110165	P84078	GO:0005794,GO:0005829,GO:0012505,GO:0030017,GO:0032991	GO:0005575,GO:0005622,GO:0005737,GO:0005794,GO:0005829,GO:0012505,GO:0030016,GO:0030017,GO:0032991,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043292,GO:0099080,GO:0099081,GO:0099512,GO:0110165	ENSRNOG00000060229	ENSMUSG00000048076	214.6773333333333	251.6253333333333	391.1276666666667	189.28333333333333	131.62633333333335	336.7746666666667	370.5816666666667	200.018	114.98233333333332	31.18033333333333	109.65466666666669	205.8406666666667	197.22633333333337	115.32866666666666	174.73166666666665	203.87633333333332	125.017	97.07066666666668	248.90466666666663	228.9226666666667	126.10633333333332	114.12299999999999	30.13966666666666	82.76433333333334	130.78433333333334	128.525	ortholog	0.4712591986811716	0.27554432609651214	0.9538207203190548	0.9887285159797672
311	O08705	GO:0016020	GO:0005575,GO:0016020,GO:0110165	P26435	GO:0016323	GO:0005575,GO:0005886,GO:0016020,GO:0016323,GO:0071944,GO:0098590,GO:0110165	ENSMUSG00000021135	ENSRNOG00000005794	0.14533333333333334	0.14766666666666664	0.17066666666666666	0.12333333333333335	0.10433333333333332	0.141	0.25533333333333336	0.31466666666666665	199.442	0.08766666666666667	0.044	0.126	0.23066666666666666	0.4126666666666667	0.3780000000000001	0.21033333333333332	0.34800000000000003	0.2073333333333333	0.317	0.36766666666666653	1.4509999999999998	331.6956666666667	0.17433333333333334	0.19633333333333333	0.4286666666666667	0.6006666666666667	ortholog	0.40200429344518446	0.20502795241775307	0.9999963245639175	0.7539142402068129
312	A0A0N4SUV2	GO:0005634,GO:0005737	GO:0005575,GO:0005622,GO:0005634,GO:0005737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	D4A3W6	GO:0005634,GO:0005829	GO:0005575,GO:0005622,GO:0005634,GO:0005737,GO:0005829,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	ENSMUSG00000030203	ENSRNOG00000006628	5.336666666666667	14.673000000000002	20.295	22.035	8.133333333333333	8.210333333333333	15.067333333333332	7.820333333333332	5.997999999999999	1.0436666666666667	6.1946666666666665	7.739333333333334	8.099333333333334	4.165666666666667	8.324333333333334	9.358666666666668	16.449666666666666	5.410666666666668	8.264000000000001	8.926	5.666666666666668	4.051666666666667	0.4646666666666667	4.860666666666667	8.013666666666667	10.655666666666667	ortholog	0.7607604950959934	0.6108817323687896	0.823783437094584	0.9109588827420811
313	A0A0G2K3W2	GO:0005576,GO:0005615,GO:0005783,GO:0005794	GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005737,GO:0005783,GO:0005794,GO:0012505,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165	O88783	GO:0005615,GO:0031091	GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005737,GO:0012505,GO:0030141,GO:0031091,GO:0031410,GO:0031982,GO:0043226,GO:0043227,GO:0043229,GO:0097708,GO:0099503,GO:0110165	ENSRNOG00000057855	ENSMUSG00000026579	2.8673333333333333	0.6516666666666667	0.4013333333333334	1.2603333333333333	0.11766666666666666	2.4150000000000005	0.3103333333333333	2.1566666666666667	39.66466666666667	0.17033333333333334	0.08666666666666667	0.22033333333333333	0.7943333333333333	1.4863333333333335	0.15633333333333332	6.595333333333333	0.6603333333333333	0.10233333333333333	0.133	0.34400000000000003	2.354	29.543000000000006	0.036000000000000004	0.06266666666666666	0.662	0.2383333333333333	ortholog	0.6782717259447985	0.5601030692967797	0.9733475119842132	0.630184899579828
314	Q05764	GO:0098794,GO:0098978	GO:0005575,GO:0030054,GO:0045202,GO:0098794,GO:0098978,GO:0110165	Q9QYB8	GO:0014069,GO:0016020	GO:0005575,GO:0014069,GO:0016020,GO:0030054,GO:0032279,GO:0043226,GO:0045202,GO:0098794,GO:0098984,GO:0099572,GO:0110165	ENSRNOG00000015903	ENSMUSG00000030000	34.88	1.1236666666666668	0.18533333333333332	0.5926666666666667	0.501	0.3820000000000001	0.3433333333333333	0.17166666666666666	0.092	0.053	0.14833333333333334	0.12366666666666665	0.08966666666666667	41.19233333333333	0.512	2.344	0.335	0.024	0.225	0.19033333333333333	0.2456666666666667	0.0026666666666666666	0.04133333333333333	0.08066666666666666	0.2456666666666667	0.06366666666666666	ortholog	0.635096943703488	0.5812688902417755	0.04467047705101168	0.5015122548706528
315	Q61526	GO:0016324,GO:0016328	GO:0005575,GO:0005886,GO:0016020,GO:0016324,GO:0016328,GO:0045177,GO:0071944,GO:0098590,GO:0110165	G3V6K6	GO:0005634,GO:0005768,GO:0005886,GO:0009986,GO:0016323,GO:0016324,GO:0030139,GO:0045121,GO:0045202	GO:0005575,GO:0005622,GO:0005634,GO:0005737,GO:0005768,GO:0005886,GO:0009986,GO:0012505,GO:0016020,GO:0016323,GO:0016324,GO:0030054,GO:0030139,GO:0031410,GO:0031982,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0045121,GO:0045177,GO:0045202,GO:0071944,GO:0097708,GO:0098589,GO:0098590,GO:0098805,GO:0098857,GO:0110165	ENSMUSG00000018166	ENSRNOG00000004332	4.7250000000000005	83.92933333333333	84.20866666666666	22.82333333333333	2.481333333333333	63.023999999999994	113.63866666666668	18.066	11.192333333333332	0.9913333333333334	0.999	22.40833333333333	2.044	1.5766666666666669	4.483666666666667	4.075	13.133	1.238	3.9133333333333336	6.446333333333333	1.875333333333333	35.528333333333336	0.5093333333333333	1.4253333333333331	3.4056666666666664	1.765	ortholog	0.3602342371745511	0.3742943381051501	-0.05760639566015315	0.6308352881844764
316	P06686	GO:0005768,GO:0005890,GO:0005901,GO:0014704,GO:0016020,GO:0030315,GO:0042383,GO:0043005,GO:0043197,GO:0045202	GO:0005575,GO:0005622,GO:0005737,GO:0005768,GO:0005886,GO:0005887,GO:0005890,GO:0005901,GO:0005911,GO:0012505,GO:0014704,GO:0016020,GO:0016021,GO:0030054,GO:0030315,GO:0030425,GO:0031224,GO:0031226,GO:0031410,GO:0031982,GO:0032991,GO:0036477,GO:0042383,GO:0042995,GO:0043005,GO:0043197,GO:0043226,GO:0043227,GO:0043229,GO:0044291,GO:0044309,GO:0044853,GO:0045121,GO:0045202,GO:0070161,GO:0071944,GO:0090533,GO:0097447,GO:0097708,GO:0098533,GO:0098589,GO:0098590,GO:0098794,GO:0098796,GO:0098797,GO:0098805,GO:0098857,GO:0110165,GO:0120025,GO:1902495,GO:1990351	Q8VDN2	GO:0005886,GO:0014069,GO:0016020,GO:0016323,GO:0016324,GO:0030315,GO:0042383	GO:0005575,GO:0005886,GO:0014069,GO:0016020,GO:0016323,GO:0016324,GO:0030054,GO:0030315,GO:0032279,GO:0042383,GO:0043226,GO:0045177,GO:0045202,GO:0071944,GO:0098590,GO:0098794,GO:0098984,GO:0099572,GO:0110165	ENSRNOG00000007290	ENSMUSG00000033161	368.16433333333333	14.815333333333333	2.4130000000000003	226.9	81.863	12.849333333333336	5.689666666666668	0.8423333333333334	0.4273333333333333	11.231666666666667	349.574	2.865	4.146333333333334	271.34233333333333	633.025	746.0103333333333	103.206	257.904	393.73	804.4016666666665	1009.2626666666665	32.40733333333333	27.91633333333333	28.904333333333334	131.75266666666667	148.26200000000003	ortholog	0.7072166826863655	0.37882748983420744	-0.4150252978060176	0.5626973894719367
317	A3E0T0	GO:0033270	GO:0005575,GO:0030424,GO:0033270,GO:0042995,GO:0043005,GO:0044304,GO:0110165,GO:0120025	Q9WV92	GO:0014069,GO:0030673,GO:0033270,GO:0044224	GO:0005575,GO:0005886,GO:0014069,GO:0016020,GO:0030054,GO:0030424,GO:0030673,GO:0031252,GO:0031253,GO:0031256,GO:0032279,GO:0032589,GO:0033270,GO:0042995,GO:0043005,GO:0043226,GO:0044224,GO:0044304,GO:0045202,GO:0071944,GO:0098590,GO:0098794,GO:0098984,GO:0099572,GO:0110165,GO:0120025	ENSRNOG00000016724	ENSMUSG00000024044	63.60033333333333	22.688000000000002	75.906	4.0343333333333335	0.8130000000000001	72.59333333333333	115.20266666666667	34.39633333333333	0.4096666666666667	0.5383333333333333	1.1486666666666665	2.0203333333333333	2.5576666666666665	73.09	18.59133333333333	39.298333333333346	4.353666666666666	4.964333333333333	29.607666666666667	90.308	14.032333333333336	0.413	0.3103333333333333	0.6563333333333333	1.4939999999999998	9.571	ortholog	0.7176918501301572	0.27787895382787864	0.9441949771615691	0.8579330207115954
