gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
SPAC22A12.07c	SPAC22A12.07c.1	SPAC22A12.07c.1:pep	O13898	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.08c	SPAC22A12.08c.1	SPAC22A12.08c.1:pep	O13899	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.10	SPAC22A12.10.1	SPAC22A12.10.1:pep	O13901	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.09c	SPAC22A12.09c.1	SPAC22A12.09c.1:pep	O13900	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.11	SPAC22A12.11.1	SPAC22A12.11.1:pep	O13902	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.12c	SPAC22A12.12c.1	SPAC22A12.12c.1:pep	O13903	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.13	SPAC22A12.13.1	SPAC22A12.13.1:pep	O13904	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.14c	SPAC22A12.14c.1	SPAC22A12.14c.1:pep	O13905	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.15c	SPAC22A12.15c.1	SPAC22A12.15c.1:pep	P36604	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.17c	SPAC22A12.17c.1	SPAC22A12.17c.1:pep	O13908	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC22A12.16	SPAC22A12.16.1	SPAC22A12.16.1:pep	O13907	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC4C5.01	SPAC4C5.01.1	SPAC4C5.01.1:pep	O14165	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC4C5.02c	SPAC4C5.02c.1	SPAC4C5.02c.1:pep	P17608	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC4C5.03	SPAC4C5.03.1	SPAC4C5.03.1:pep	O14166	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC4C5.04	SPAC4C5.04.1	SPAC4C5.04.1:pep	P79064	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.01c	SPAC10F6.01c.1	SPAC10F6.01c.1:pep	Q1K9C2	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.02c	SPAC10F6.02c.1	SPAC10F6.02c.1:pep	O42643	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.03c	SPAC10F6.03c.1	SPAC10F6.03c.1:pep	O42644	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.04	SPAC10F6.04.1	SPAC10F6.04.1:pep	O42645	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.05c	SPAC10F6.05c.1	SPAC10F6.05c.1:pep	O42646	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.06	SPAC10F6.06.1	SPAC10F6.06.1:pep	P87216	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.07c	SPAC10F6.07c.1	SPAC10F6.07c.1:pep	O42647	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.08c	SPAC10F6.08c.1	SPAC10F6.08c.1:pep	O42648	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.09c	SPAC10F6.09c.1	SPAC10F6.09c.1:pep	O42649	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.10	SPAC10F6.10.1	SPAC10F6.10.1:pep	O42650	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.11c	SPAC10F6.11c.1	SPAC10F6.11c.1:pep	O42651	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.12c	SPAC10F6.12c.1	SPAC10F6.12c.1:pep	P87014	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.13c	SPAC10F6.13c.1	SPAC10F6.13c.1:pep	O42652	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.14c	SPAC10F6.14c.1	SPAC10F6.14c.1:pep	O42653	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.15	SPAC10F6.15.1	SPAC10F6.15.1:pep	O42654	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.16	SPAC10F6.16.1	SPAC10F6.16.1:pep	P79058	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC10F6.17c	SPAC10F6.17c.1	SPAC10F6.17c.1:pep	O14189	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC56E4.02c	SPAC56E4.02c.1	SPAC56E4.02c.1:pep	O14190	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC56E4.03	SPAC56E4.03.1	SPAC56E4.03.1:pep	O14192	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC56E4.04c	SPAC56E4.04c.1	SPAC56E4.04c.1:pep	P78820	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC56E4.05	SPAC56E4.05.1	SPAC56E4.05.1:pep	O14193	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC56E4.07	SPAC56E4.07.1	SPAC56E4.07.1:pep	O14195	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC56E4.06c	SPAC56E4.06c.1	SPAC56E4.06c.1:pep	O14194	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1420.01c	SPAC1420.01c.1	SPAC1420.01c.1:pep	Q9UTM5	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1420.02c	SPAC1420.02c.1	SPAC1420.02c.1:pep	Q9UTM4	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1420.03	SPAC1420.03.1	SPAC1420.03.1:pep	Q9UTM3	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1420.04c	SPAC1420.04c.1	SPAC1420.04c.1:pep	Q9UTM2	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.02	SPAPB17E12.02.1	SPAPB17E12.02.1:pep	Q9P347	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.03	SPAPB17E12.03.1	SPAPB17E12.03.1:pep	Q8TFH8	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.04c	SPAPB17E12.04c.1	SPAPB17E12.04c.1:pep	Q9HFR0	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.05	SPAPB17E12.05.1	SPAPB17E12.05.1:pep	P59289	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.06	SPAPB17E12.06.1	SPAPB17E12.06.1:pep	U3H042	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.07c	SPAPB17E12.07c.1	SPAPB17E12.07c.1:pep	Q8TFH7	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.08	SPAPB17E12.08.1	SPAPB17E12.08.1:pep	Q8TFH6	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.10c	SPAPB17E12.10c.1	SPAPB17E12.10c.1:pep	Q8TFH4	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.09	SPAPB17E12.09.1	SPAPB17E12.09.1:pep	Q8TFH5	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.11	SPAPB17E12.11.1	SPAPB17E12.11.1:pep	Q8TFH3	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.12c	SPAPB17E12.12c.1	SPAPB17E12.12c.1:pep	Q8TFH2	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.14c	SPAPB17E12.14c.1	SPAPB17E12.14c.1:pep	Q8TFH0	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPB17E12.13	SPAPB17E12.13.1	SPAPB17E12.13.1:pep	Q8TFH1	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1565.01	SPAC1565.01.1	SPAC1565.01.1:pep	Q9P3B2	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1565.02c	SPAC1565.02c.1	SPAC1565.02c.1:pep	Q9P3B1	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1565.03	SPAC1565.03.1	SPAC1565.03.1:pep	Q9P3B0	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1565.04c	SPAC1565.04c.1	SPAC1565.04c.1:pep	P36622	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1565.05	SPAC1565.05.1	SPAC1565.05.1:pep	Q9P3A9	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1565.06c	SPAC1565.06c.1	SPAC1565.06c.1:pep	P87027	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1565.07c	SPAC1565.07c.1	SPAC1565.07c.1:pep	Q9P3A8	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1565.08	SPAC1565.08.1	SPAC1565.08.1:pep	Q9P3A7	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.02	SPAC6F12.02.1	SPAC6F12.02.1:pep	P78871	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.03c	SPAC6F12.03c.1	SPAC6F12.03c.1:pep	O14222	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.04	SPAC6F12.04.1	SPAC6F12.04.1:pep	O14223	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.05c	SPAC6F12.05c.1	SPAC6F12.05c.1:pep	P41888	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.06	SPAC6F12.06.1	SPAC6F12.06.1:pep	O14224	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.07	SPAC6F12.07.1	SPAC6F12.07.1:pep	O14225	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.08c	SPAC6F12.08c.1	SPAC6F12.08c.1:pep	O14226	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.09	SPAC6F12.09.1	SPAC6F12.09.1:pep	O14227	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.10c	SPAC6F12.10c.1	SPAC6F12.10c.1:pep	O14228	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.11c	SPAC6F12.11c.1	SPAC6F12.11c.1:pep	O14229	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.12	SPAC6F12.12.1	SPAC6F12.12.1:pep	P78759	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.13c	SPAC6F12.13c.1	SPAC6F12.13c.1:pep	O14230	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.14	SPAC6F12.14.1	SPAC6F12.14.1:pep	O94556	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.15c	SPAC6F12.15c.1	SPAC6F12.15c.1:pep	P41889	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.16c	SPAC6F12.16c.1	SPAC6F12.16c.1:pep	O14232	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC6F12.17	SPAC6F12.17.1	SPAC6F12.17.1:pep	O14233	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC19E9.01c	SPAC19E9.01c.1	SPAC19E9.01c.1:pep	O13838	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC19E9.02	SPAC19E9.02.1	SPAC19E9.02.1:pep	O13839	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC19E9.03	SPAC19E9.03.1	SPAC19E9.03.1:pep	P87049	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.02	SPAC57A10.02.1	SPAC57A10.02.1:pep	P87050	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.03	SPAC57A10.03.1	SPAC57A10.03.1:pep	P87051	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.04	SPAC57A10.04.1	SPAC57A10.04.1:pep	P87052	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.14	SPAC57A10.14.1	SPAC57A10.14.1:pep	Q5FC18	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.05c	SPAC57A10.05c.1	SPAC57A10.05c.1:pep	P87053	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.06	SPAC57A10.06.1	SPAC57A10.06.1:pep	P87054	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.07	SPAC57A10.07.1	SPAC57A10.07.1:pep	P87055	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.08c	SPAC57A10.08c.1	SPAC57A10.08c.1:pep	P87056	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.09c	SPAC57A10.09c.1	SPAC57A10.09c.1:pep	P87057	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.10c	SPAC57A10.10c.1	SPAC57A10.10c.1:pep	P87058	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.11c	SPAC57A10.11c.1	SPAC57A10.11c.1:pep	P87059	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A10.12c	SPAC57A10.12c.1	SPAC57A10.12c.1:pep	P32747	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.01	SPAC20G8.01.1	SPAC20G8.01.1:pep	P12000	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.02	SPAC20G8.02.1	SPAC20G8.02.1:pep	P87109	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.03	SPAC20G8.03.1	SPAC20G8.03.1:pep	P87110	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.04c	SPAC20G8.04c.1	SPAC20G8.04c.1:pep	P87111	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.05c	SPAC20G8.05c.1	SPAC20G8.05c.1:pep	Q09822	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.06	SPAC20G8.06.1	SPAC20G8.06.1:pep	P87112	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.07c	SPAC20G8.07c.1	SPAC20G8.07c.1:pep	P87113	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.08c	SPAC20G8.08c.1	SPAC20G8.08c.1:pep	P87114	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.09c	SPAC20G8.09c.1	SPAC20G8.09c.1:pep	P87115	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC20G8.10c	SPAC20G8.10c.1	SPAC20G8.10c.1:pep	P87117	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.02	SPAC3A12.02.1	SPAC3A12.02.1:pep	P87118	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.03c	SPAC3A12.03c.1	SPAC3A12.03c.1:pep	P87119	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.04c	SPAC3A12.04c.1	SPAC3A12.04c.1:pep	P87120	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.05c	SPAC3A12.05c.1	SPAC3A12.05c.1:pep	P87121	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.06c	SPAC3A12.06c.1	SPAC3A12.06c.1:pep	P87122	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.19	SPAC3A12.19.1	SPAC3A12.19.1:pep	Q5WRL1	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.07	SPAC3A12.07.1	SPAC3A12.07.1:pep	P87123	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.08	SPAC3A12.08.1	SPAC3A12.08.1:pep	P87124	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.09c	SPAC3A12.09c.1	SPAC3A12.09c.1:pep	P87125	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.10	SPAC3A12.10.1	SPAC3A12.10.1:pep	P0CT68	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.10	SPAC3A12.10.1	SPAC3A12.10.1:pep	P0CT69	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.11c	SPAC3A12.11c.1	SPAC3A12.11c.1:pep	P87126	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.12	SPAC3A12.12.1	SPAC3A12.12.1:pep	P87127	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.13c	SPAC3A12.13c.1	SPAC3A12.13c.1:pep	P87128	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.14	SPAC3A12.14.1	SPAC3A12.14.1:pep	P05933	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.15	SPAC3A12.15.1	SPAC3A12.15.1:pep	P87129	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.16c	SPAC3A12.16c.1	SPAC3A12.16c.1:pep	P87130	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.17c	SPAC3A12.17c.1	SPAC3A12.17c.1:pep	P87131	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC3A12.18	SPAC3A12.18.1	SPAC3A12.18.1:pep	O00091	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.02c	SPAC9.02c.1	SPAC9.02c.1:pep	Q9UT25	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.03c	SPAC9.03c.1	SPAC9.03c.1:pep	Q9UT24	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.04	SPAC9.04.1	SPAC9.04.1:pep	P0CT34	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.04	SPAC9.04.1	SPAC9.04.1:pep	P0CT35	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.04	SPAC9.04.1	SPAC9.04.1:pep	P0CT37	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.04	SPAC9.04.1	SPAC9.04.1:pep	P0CT40	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.05	SPAC9.05.1	SPAC9.05.1:pep	Q9UT23	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.06c	SPAC9.06c.1	SPAC9.06c.1:pep	Q9UT22	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.07c	SPAC9.07c.1	SPAC9.07c.1:pep	Q9UT21	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.08c	SPAC9.08c.1	SPAC9.08c.1:pep	Q9UT20	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.09	SPAC9.09.1	SPAC9.09.1:pep	Q9UT19	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.10	SPAC9.10.1	SPAC9.10.1:pep	Q9UT18	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.11	SPAC9.11.1	SPAC9.11.1:pep	Q9UT17	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.12c	SPAC9.12c.1	SPAC9.12c.1:pep	Q9UT16	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC9.13c	SPAC9.13c.1	SPAC9.13c.1:pep	Q9P7C5	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.13	SPAC5D6.13.1	SPAC5D6.13.1:pep	O14205	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.12	SPAC5D6.12.1	SPAC5D6.12.1:pep	O14204	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.10c	SPAC5D6.10c.1	SPAC5D6.10c.1:pep	O14202	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.09c	SPAC5D6.09c.1	SPAC5D6.09c.1:pep	O14201	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.08c	SPAC5D6.08c.1	SPAC5D6.08c.1:pep	P41005	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.07c	SPAC5D6.07c.1	SPAC5D6.07c.1:pep	O14200	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.06c	SPAC5D6.06c.1	SPAC5D6.06c.1:pep	O14199	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.05	SPAC5D6.05.1	SPAC5D6.05.1:pep	O14198	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.04	SPAC5D6.04.1	SPAC5D6.04.1:pep	O14197	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.02c	SPAC5D6.02c.1	SPAC5D6.02c.1:pep	O14196	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.01	SPAC5D6.01.1	SPAC5D6.01.1:pep	P0CT58	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5D6.01	SPAC5D6.01.1	SPAC5D6.01.1:pep	P0CT59	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.13	SPAC57A7.13.1	SPAC57A7.13.1:pep	P87143	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.12	SPAC57A7.12.1	SPAC57A7.12.1:pep	P87142	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.11	SPAC57A7.11.1	SPAC57A7.11.1:pep	P87141	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.10c	SPAC57A7.10c.1	SPAC57A7.10c.1:pep	P87140	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.09	SPAC57A7.09.1	SPAC57A7.09.1:pep	P87139	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.08	SPAC57A7.08.1	SPAC57A7.08.1:pep	P78968	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.07c	SPAC57A7.07c.1	SPAC57A7.07c.1:pep	P87138	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.06	SPAC57A7.06.1	SPAC57A7.06.1:pep	P87137	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.05	SPAC57A7.05.1	SPAC57A7.05.1:pep	P87136	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.04c	SPAC57A7.04c.1	SPAC57A7.04c.1:pep	P31209	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC57A7.15c	SPAC57A7.15c.1	SPAC57A7.15c.1:pep	C6Y4B2	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.07c	SPAC167.07c.1	SPAC167.07c.1:pep	Q1K9C4	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.05	SPAC167.05.1	SPAC167.05.1:pep	P87132	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.06c	SPAC167.06c.1	SPAC167.06c.1:pep	P87133	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.04	SPAC167.04.1	SPAC167.04.1:pep	O94539	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.02	SPAC167.02.1	SPAC167.02.1:pep	P46960	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.03c	SPAC167.03c.1	SPAC167.03c.1:pep	O94538	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.09	SPAC167.09.1	SPAC167.09.1:pep	C6Y4B3	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.01	SPAC167.01.1	SPAC167.01.1:pep	O94537	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.08	SPAC167.08.1	SPAC167.08.1:pep	P0CT34	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.08	SPAC167.08.1	SPAC167.08.1:pep	P0CT35	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.08	SPAC167.08.1	SPAC167.08.1:pep	P0CT37	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC167.08	SPAC167.08.1	SPAC167.08.1:pep	P0CT40	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1705.02	SPAC1705.02.1	SPAC1705.02.1:pep	Q9UTF0	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1705.03c	SPAC1705.03c.1	SPAC1705.03c.1:pep	O13960	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23H4.18c	SPAC23H4.18c.1	SPAC23H4.18c.1:pep	O13959	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23H4.17c	SPAC23H4.17c.1	SPAC23H4.17c.1:pep	O13958	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23H4.16c	SPAC23H4.16c.1	SPAC23H4.16c.1:pep	O13957	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23H4.15	SPAC23H4.15.1	SPAC23H4.15.1:pep	O13956	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23H4.14	SPAC23H4.14.1	SPAC23H4.14.1:pep	O13955	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23H4.21	SPAC23H4.21.1	SPAC23H4.21.1:pep	C6Y4B4	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23H4.13c	SPAC23H4.13c.1	SPAC23H4.13c.1:pep	O13954	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23H4.12	SPAC23H4.12.1	SPAC23H4.12.1:pep	O13953	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23H4.11c	SPAC23H4.11c.1	SPAC23H4.11c.1:pep	O13952	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
